	Habibie/name	aanbesteding/noun	aanbieding/noun	abonnement/noun	accoord/noun	adres/noun	advies/noun	algemeen/adj	alibi/noun	alleen/adj	alternatief/noun	altijd/adv	arbeid_vergunning/noun	argument/noun	arrangement/noun	bekentenis/noun	besluit/noun	betaal_middel/noun	biljet/noun	bod/noun	bon/noun	boord_document/noun	bouw_aanvraag/noun	conventie/noun	dagvaarding/noun	die/det	diploma/noun	dit/det	document/noun	doelpunt/noun	door/adj	eind_uitslag/noun	en/vg	enkel/adj	enquête/noun	euro/noun	excuus/noun	exploitatie_vergunning/noun	frank/noun	gemeente/noun	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	handtekening/noun	huur_contract/noun	huwelijk/noun	identiteitsbewijs/noun	jaar/noun	juridisch/adj	kaart/noun	kandidatuur/noun	lang/adj	licentie/noun	lid_kaart/noun	niet/adv	nog/adv	offerte/noun	onbeperkt/adj	onverminderd/adj	overeenkomst/noun	papier/noun	paspoort/noun	patent/noun	poging/noun	principe/noun	rechtbank/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reservatie/noun	rijbewijs/noun	slechts/adv	status/noun	stem/noun	stem_biljet/noun	strip_kaart/noun	tarief/noun	ten/adv	ticket/noun	toelating/noun	toestemming/noun	treffer/noun	trein_kaart_DIM/noun	typering/noun	uitkomst/noun	uitslag/noun	universeel/adj	verblijf_status/noun	verblijfsvergunning/noun	vergunning/noun	verklaring/noun	vervoer_bewijs/noun	verzekering/noun	verzoek/noun	visum/noun	vonnis/noun	voorwaarde/noun	wagen/noun	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijze/noun	wil_beschikking/noun	ze/pron
kaart/noun	0.99343485	0.9510145	0.8674805	0.75545496	0.9035543	0.82624954	0.94680214	0.8990226	0.97592765	0.91612816	0.92494893	0.9490378	0.9789547	0.96780777	0.9225229	0.9575157	0.90210617	0.9773263	0.8595347	0.85235834	0.85738	0.9752804	0.9481425	0.9515204	0.94552433	0.9577065	0.9212095	0.831687	0.89383656	0.5789597	0.9522979	0.8873636	0.80603594	0.9174985	0.80545807	0.6613118	0.91278243	0.9817278	0.6489635	0.8266065	0.9031758	0.89890677	0.68992394	0.9638645	0.74226236	0.9664465	0.91069436	0.9764729	0.7065259	0.92743325	0.0	0.9466239	0.8354887	0.92975193	0.9075041	0.9440128	0.81815493	0.93963605	0.9126376	0.9640431	0.897889	0.89819765	0.92926407	0.93961054	0.81888604	0.9076504	0.91895485	0.9361157	0.90556407	0.9523815	0.9505539	0.94520473	0.8120438	0.93072665	0.6920517	0.9370229	0.78874844	0.8943191	0.93644357	0.8223202	0.79674137	0.6192962	0.94978666	0.9127226	0.69110525	0.95001	0.9734865	0.92131376	0.81321865	0.97772694	0.9710915	0.8858067	0.9042938	0.9528871	0.96111625	0.88188565	0.9291267	0.91610587	0.9312808	0.94514257	0.8265287	0.7408389	0.9274331	0.9483821	0.8809308	0.9956282	0.9785427
kandidatuur/noun	0.9252635	0.9452822	0.9558491	0.9561253	0.89063376	0.96209157	0.8944814	0.91378593	0.94667625	0.9495628	0.9283168	0.9806678	0.9656714	0.9332875	0.96958476	0.9665907	0.85035497	0.952172	0.9569526	0.9652691	0.9768914	0.9984261	0.95922923	0.92384833	0.9208456	0.94875056	0.9665972	0.9526486	0.9088253	0.9340392	0.9720816	0.98305273	0.8964864	0.9034325	0.88861	0.92870265	0.8901248	0.8996933	0.9254067	0.9144492	0.9723117	0.9521671	0.93373865	0.8815705	0.88212675	0.9142326	0.9219148	0.9729007	0.92011523	0.9314355	0.9466239	0.0	0.9363967	0.90919554	0.96441215	0.9463677	0.8728281	0.98420477	0.9519625	0.9138795	0.90572006	0.9250121	0.9402739	0.9825817	0.8765182	0.9083357	0.91209114	0.9415393	0.93139863	0.89171714	0.91932416	0.9800892	0.9742187	0.95319086	0.9059433	0.93145084	0.8804002	0.961961	0.96998674	0.955085	0.8713364	0.92696935	0.9275732	0.91664743	0.9594879	0.9680251	0.9671696	0.9569388	0.9001409	0.9802269	0.97771585	0.94975156	0.88078904	0.8702836	0.97839653	0.97599256	0.8737914	0.9196113	0.90458184	0.9281703	0.91052365	0.9078419	0.9789566	0.93051636	0.94063544	0.995808	0.97918856
lang/adj	0.99308425	0.9545872	0.92387825	0.8531742	0.9286681	0.90584856	0.9637044	0.9078369	0.9931746	0.9026524	0.9235805	0.9391677	1.0	0.96692926	0.9145866	0.984973	0.9251954	0.9857395	0.8931511	0.83905876	0.899254	0.9868136	0.9577591	0.96852016	0.97080016	0.92739916	0.942859	0.8315567	0.9237198	0.9064013	0.9642693	0.97555965	0.8580478	0.9490164	0.8415362	0.6053151	0.9529725	0.9799693	0.6370219	0.876329	0.87580097	0.9316965	0.91252625	0.9700559	0.8382416	0.98185796	0.9177071	0.98391587	0.7015805	0.9656302	0.8354887	0.9363967	0.0	0.947591	0.9785111	0.9664669	0.8622039	0.96354884	0.94191146	0.96460724	0.93766004	0.87830895	0.97002333	0.9745837	0.8657576	0.9136044	0.93092775	0.92466706	0.898323	0.94487035	0.9140599	0.98881805	0.90123117	0.951729	0.6738643	0.9476694	0.72857237	0.9445858	0.9342043	0.81554776	0.8212743	0.79959404	0.9617697	0.9440844	0.9342826	0.9766486	0.98766696	0.9612601	0.86503434	0.99159074	0.9872041	0.9450879	0.9103343	0.91903603	0.9779911	0.92246634	0.93402976	0.9720292	0.9614824	0.90376604	0.8539851	0.79418737	0.95743054	0.93077034	0.95187575	0.9869902	0.9524482
licentie/noun	1.0	0.941004	0.9257406	0.92194813	0.856456	0.9486245	0.9573568	0.92742425	0.98487544	0.9755201	0.9397124	0.9739717	0.9559244	0.95770246	0.97543645	0.9414932	0.94281864	0.97374904	0.9380838	0.8755136	0.9477566	0.97195077	0.9615058	0.9620928	0.95281935	0.9833018	0.9102204	0.94086695	0.939959	0.938247	0.97854704	0.9919589	0.9189031	0.9627207	0.9448369	0.8830652	0.9623658	0.94536227	0.8823395	0.9180489	0.9800514	0.92797804	0.9370311	0.93467927	0.93198586	0.9348329	0.96935236	0.99291396	0.886744	0.8949337	0.92975193	0.90919554	0.947591	0.0	0.98725647	0.979505	0.90655285	0.9588624	0.9141411	0.9706237	0.88081145	0.93233687	0.93336916	0.9305496	0.94832724	0.93915635	0.8983667	0.9533069	0.93687916	0.9466303	0.9513876	0.9852236	0.94922227	0.96796554	0.8879827	0.9610733	0.9303553	0.962159	0.9673812	0.92568266	0.9115784	0.93142796	0.9346404	0.92699295	0.9310783	0.93412787	0.98072094	0.95313334	0.9174901	0.97304153	0.9977854	0.9706672	0.86701465	0.9561528	0.9794482	0.92940813	0.93609804	0.9824891	0.9233681	0.9241754	0.9364797	0.86931735	0.9947724	0.9528196	0.9781732	0.9914736	0.9910642
lid_kaart/noun	0.9989454	0.9878941	0.93176305	0.8666738	0.9680886	0.942166	0.9976641	0.98524284	1.0	0.9984292	0.9862106	0.9914856	0.9989389	0.96938044	0.9702087	0.99781907	0.9932936	0.957125	0.8729782	0.9742366	0.96411973	0.9863426	0.9852777	0.9797301	0.9701553	0.9927058	0.981221	0.9744913	0.964272	0.97607267	0.9936122	0.9841324	0.9618358	0.9878034	0.90987533	0.9010471	0.9951728	0.9648317	0.87935287	0.9549498	0.9518477	0.97148204	0.98838264	0.990656	0.91452646	0.9432486	0.9866101	0.9848204	0.910164	0.9783681	0.9075041	0.96441215	0.9785111	0.98725647	0.0	0.9952584	0.967941	0.9481075	0.94353884	0.97567767	0.97325844	0.9879674	0.9518977	0.97873557	0.9956195	0.988441	0.9753637	0.96434784	0.99039865	0.9687137	0.9990103	0.89958537	0.9369688	0.9681327	0.92738855	0.9964528	0.9600165	0.93595904	0.9856547	0.9195609	0.9378103	0.85152924	0.92042243	0.98831195	0.99598813	0.95684	0.9949194	0.9980764	0.9818945	0.9974789	1.0	0.9515724	0.98262656	0.9763496	0.99226403	0.9805858	0.9895014	0.97610414	0.9770579	0.97501445	0.93722427	0.9305883	0.9537146	0.9931216	0.99600446	0.9986821	1.0
niet/adv	1.0	0.9907813	0.9192175	0.99273777	0.93889713	0.9889496	0.9503512	0.9413593	0.98721063	0.8666027	0.9002479	0.8425594	0.99610084	0.9650819	0.9989244	0.9853656	0.94308263	1.0	0.9812391	0.9780503	0.95242774	1.0	0.9985066	0.9988653	0.99413836	0.8595066	0.99694127	0.90562034	0.9692413	0.9475426	0.9419631	0.98367786	0.93733895	0.9138366	0.96884155	0.97637546	0.9138902	0.981999	0.9855946	0.9726661	0.86919	0.8839377	0.92008954	0.976576	0.9652706	0.996237	0.97235006	0.9989982	0.98875743	0.940249	0.9440128	0.9463677	0.9664669	0.979505	0.9952584	0.0	0.81555706	1.0	0.96705455	0.98821944	0.9456925	0.9568748	0.97619146	0.9990647	0.9438669	0.9293007	0.9526076	0.9688879	0.90985554	0.93898195	0.9619846	1.0	1.0	0.9959159	0.9411585	0.9670366	0.94697857	0.99244416	1.0	0.9660122	0.94961345	0.98930997	0.983885	0.95972145	0.93478906	1.0	0.9918058	0.9680173	0.9555761	0.997771	1.0	0.9805783	0.971287	0.9528691	1.0	0.98890746	0.9708547	1.0	0.95050883	0.9134822	0.9882927	0.9901234	0.979153	0.95755994	0.9469439	1.0	0.9016578
nog/adv	0.98676306	0.91772336	0.92377496	0.87855875	0.9021976	0.9307937	0.94283766	0.8961134	0.99018383	0.9008097	0.93067205	0.84377706	0.9571832	0.9698763	0.9804908	0.98379004	0.9135476	0.9558855	0.88933635	0.8664528	0.9111233	0.9942491	0.95573163	0.98530084	0.98604333	0.8923702	0.9648806	0.7428946	0.9483931	0.863953	0.98698926	0.94439346	0.89745843	0.9442611	0.8551262	0.7315731	0.93955743	0.9186083	0.7292647	0.8196151	0.89658064	0.8904109	0.86161005	0.9681392	0.82048315	0.92377186	0.946169	0.96308476	0.6974084	0.9585359	0.81815493	0.8728281	0.8622039	0.90655285	0.967941	0.81555706	0.0	0.9879186	0.94333464	0.96611255	0.87586516	0.8511508	0.93401647	0.95222455	0.8992918	0.9005949	0.962493	0.95813394	0.9090438	0.9508677	0.9231039	0.9735987	0.9738359	0.97184724	0.68908465	0.94012296	0.8106208	0.92015517	0.95635194	0.8493957	0.82079583	0.83974206	0.9118246	0.96291286	0.85984874	0.9826831	1.0	0.954654	0.8898238	0.9709639	0.9956291	0.92792445	0.82518816	0.9382671	0.980173	0.92789245	0.9331655	0.97039557	0.9568794	0.90819764	0.84472394	0.7409528	0.95516807	0.9467149	0.93151665	0.9995628	0.9441025
offerte/noun	0.9714753	0.9610298	0.96633464	0.9311981	0.9518055	0.9165117	0.9990459	0.97071224	0.9783089	1.0	0.987784	0.9999898	0.9927295	0.9309646	0.95272577	0.98776656	0.95779043	0.98195237	0.9616231	0.84074855	0.9773077	0.99371254	0.9842885	0.97163624	0.9459011	0.9887327	0.9960148	0.96083695	0.95424455	0.9659889	0.9869406	0.9941007	0.930066	0.9898947	0.9437707	0.8989231	0.9917857	0.9941689	0.89509314	0.9591894	0.9842979	0.9863164	0.980828	0.9274142	0.9370415	0.94801426	0.9850339	0.9939949	0.8881676	0.9624234	0.93963605	0.98420477	0.96354884	0.9588624	0.9481075	1.0	0.9879186	0.0	0.986574	0.9912702	0.96535295	0.97317576	0.99218833	0.9688338	0.9789395	0.990158	0.96993256	0.9625186	0.9918991	0.9738785	0.997376	0.93506527	0.94468206	0.9908304	0.91831493	0.9821488	0.93108994	0.9764199	0.9508813	0.94084823	0.92738616	0.935201	0.9536081	0.93124217	0.9858508	0.9779506	0.9623168	0.96552414	0.98265	0.9755649	0.9639531	0.954372	0.9697072	0.9847911	0.97377485	0.92065096	0.9721987	0.97932965	0.95064384	0.96134555	0.96655214	0.908516	0.9889134	0.9909843	0.981023	1.0	1.0
onbeperkt/adj	0.9830624	0.9794714	0.95406437	0.91907346	0.932953	0.957484	0.97869134	0.97357804	0.9850376	0.926374	0.99442345	0.96297675	0.98328495	0.9918409	0.96322894	0.960465	0.95406103	0.958515	0.9140416	0.9345503	0.91813356	0.9881785	0.93551826	0.98375034	0.9888204	0.9622756	0.9726206	0.97037464	0.97371984	0.96259797	0.9796978	0.9943056	0.9389083	0.9719088	0.95866835	0.9184478	0.96580213	0.9598155	0.9280907	0.93343216	0.9135481	0.95382047	0.97825956	0.97975487	0.96705484	0.9690947	0.9710225	0.99134433	0.9250748	0.98735064	0.9126376	0.9519625	0.94191146	0.9141411	0.94353884	0.96705455	0.94333464	0.986574	0.0	0.9662523	0.9437267	0.98607403	0.9130216	0.9842227	0.96298355	0.95460624	0.9416876	0.96940446	0.98436105	0.98156494	0.9950769	0.9509773	0.96079093	0.9821227	0.90794206	0.94955146	0.9730513	0.96228296	0.92167556	0.84393096	0.9550411	0.91787964	0.93768805	0.96846867	0.97619617	0.9748099	0.9896545	0.98630494	0.9778285	0.9861565	1.0	0.96214366	0.9444887	0.9755655	0.9447115	0.96061546	0.96735775	0.9470802	0.9670112	0.8974761	0.95827866	0.9508385	0.96907943	0.98328716	0.9827547	1.0	0.9381608
onverminderd/adj	0.9443913	0.9666356	0.97232866	0.97458696	0.9361181	0.96192783	0.98671967	0.976871	0.93342197	0.9627014	0.9529029	0.982762	0.97409123	0.9859966	0.9715592	0.9779552	0.93889695	0.9929531	0.97038895	0.9791001	0.9415278	0.9842699	0.9828377	0.9306862	0.911602	0.985051	0.95632577	0.9763282	0.94080925	0.9574249	0.96322	0.9950153	0.92002636	0.9566435	0.9613116	0.9646738	0.9474758	0.9793958	0.96804595	0.95957685	0.95365375	0.97358227	0.9753825	0.9580767	0.97257674	0.9710744	0.9598964	0.9822057	0.956718	0.9584895	0.9640431	0.9138795	0.96460724	0.9706237	0.97567767	0.98821944	0.96611255	0.9912702	0.9662523	0.0	0.954426	0.9594904	0.9613973	0.96144885	0.9628342	0.9630275	0.9296378	0.94482476	0.9706291	0.93823725	0.9778485	0.9629711	0.9742218	0.958653	0.96258974	0.94218594	0.93244046	0.9778966	0.9863629	0.99283063	0.9459735	0.96153086	0.9599165	0.9036668	0.94584024	0.9796305	0.97461516	0.9591087	0.9592817	0.980766	0.98411506	0.9440221	0.96847653	0.9421802	0.9991553	0.9892726	0.9409833	0.9511389	0.9717073	0.9725386	0.9395445	0.95875365	0.9962206	0.9406516	0.95780855	1.0	0.9939768
overeenkomst/noun	0.9846598	0.90363646	0.9042231	0.94329804	0.75398266	0.93366873	0.8937706	0.83144915	0.96979463	0.9131843	0.91573006	0.94108415	0.97129744	0.9274279	0.96263796	0.9541514	0.8649367	0.94362813	0.9527076	0.8427764	0.94395876	0.99119246	0.9119443	0.9579025	0.9651628	0.9336126	0.94269055	0.9040221	0.9156204	0.89105594	0.955497	0.9903429	0.79407346	0.92407095	0.9251818	0.9109692	0.91419804	0.92968774	0.9227227	0.8908035	0.9280388	0.8965832	0.90880513	0.88833743	0.91550255	0.8989061	0.9241074	0.98142546	0.92233074	0.86002314	0.897889	0.90572006	0.93766004	0.88081145	0.97325844	0.9456925	0.87586516	0.96535295	0.9437267	0.954426	0.0	0.91845834	0.94389695	0.91156405	0.8525202	0.8793231	0.92206305	0.9101717	0.8616698	0.93923074	0.88891834	0.99051267	0.9855912	0.93690515	0.90561837	0.9098917	0.93181425	0.9857241	0.95224863	0.91907626	0.8906635	0.9268751	0.9002145	0.85394657	0.90466195	0.97429883	0.9858527	0.94182014	0.9383251	0.922501	0.9429175	0.96533185	0.8540849	0.8874	0.9781213	0.910318	0.8951874	0.95568764	0.91337544	0.83370084	0.9115564	0.8388076	0.94347024	0.92169315	0.9304661	0.97685397	0.94931185
papier/noun	0.9882521	0.9698945	0.9489434	0.93168193	0.93419063	0.9318906	0.90279007	0.9111569	0.9831266	0.9289772	0.91273105	0.90652794	0.9761453	0.931736	0.9716164	0.9454797	0.9023983	0.9717827	0.92954963	0.9089109	0.9142842	0.99477756	0.9696744	0.9771571	0.98966855	0.9234855	0.9403304	0.8618902	0.8990262	0.92141306	0.96798587	0.9588498	0.84512985	0.9534734	0.9292235	0.83929306	0.9481151	0.9744062	0.83216465	0.8847054	0.9062477	0.9174061	0.89145315	0.9409595	0.89558244	0.9904327	0.9242848	0.96905416	0.82939744	0.9471827	0.89819765	0.9250121	0.87830895	0.93233687	0.9879674	0.9568748	0.8511508	0.97317576	0.98607403	0.9594904	0.91845834	0.0	0.9500074	0.9661337	0.9149765	0.9421234	0.9194412	0.92803615	0.9100091	0.94093144	0.89182603	0.9682437	0.9680407	0.92906666	0.82006806	0.93781877	0.87660253	0.9448061	0.9982979	0.9445607	0.8811349	0.8995702	0.9274664	0.9355864	0.92132753	0.9954827	0.99389964	0.92800564	0.89809084	0.9378535	1.0	0.95169216	0.905595	0.9448153	0.9918034	0.9354242	0.9166922	0.9027699	0.94402826	0.93258154	0.85731447	0.8558999	0.94706804	0.91719264	0.93576896	0.9687837	0.9906188
paspoort/noun	0.9805566	0.96805996	0.9124727	0.9252859	0.9463024	0.94566554	0.98553026	0.9602458	0.96905077	0.96069527	0.9572862	0.9477016	0.96207726	0.9732253	0.9655281	0.8906069	0.95314604	0.9278903	0.91119874	0.9640673	0.9351372	0.98334694	0.9697456	0.96731204	0.9684769	0.9597023	0.9028669	0.95858	0.9156949	0.9484272	0.9722865	0.9876117	0.892397	0.9750329	0.9448115	0.92414606	0.94317335	0.9836103	0.9192485	0.915042	0.9095136	0.9403522	0.951005	0.94846815	0.88909495	0.96699274	0.9066845	0.9629875	0.923782	0.9641258	0.92926407	0.9402739	0.97002333	0.93336916	0.9518977	0.97619146	0.93401647	0.99218833	0.9130216	0.9613973	0.94389695	0.9500074	0.0	0.9452607	0.88716364	0.95849055	0.88191354	0.9352468	0.9475267	0.9381716	0.9598966	0.92982304	0.991582	0.9082584	0.91885114	0.8997269	0.94116455	0.9569272	0.9796408	0.9678643	0.93487203	0.9449067	0.9357364	0.8960378	0.94351584	0.97184205	0.96494263	0.9554043	0.9342034	0.98504925	0.9664968	0.8733152	0.9526058	0.9082662	0.95860696	0.9495524	0.920153	0.84503186	0.9474174	0.9502598	0.90532976	0.90562654	0.9401161	0.96157956	0.93471706	0.9150587	0.94721025
patent/noun	0.98110145	0.9689834	0.9416392	0.9604807	0.95225286	0.9606578	0.9782251	0.9159403	0.97648716	0.97860956	0.9811314	0.9743879	0.9711795	0.97918814	0.9600644	0.94225067	0.9238789	0.95551366	0.9437739	0.9466054	0.9633482	0.9961402	0.97698987	0.92902374	0.9799476	0.9842555	0.96555823	0.9262696	0.9298035	0.95955384	0.9669028	0.98717	0.8904774	0.950638	0.95154166	0.9374063	0.9617294	0.98405534	0.9517556	0.97006834	0.9657392	0.9471364	0.95689553	0.94407237	0.95222735	0.95375025	0.907775	0.9834162	0.91584516	0.94885236	0.93961054	0.9825817	0.9745837	0.9305496	0.97873557	0.9990647	0.95222455	0.9688338	0.9842227	0.96144885	0.91156405	0.9661337	0.9452607	0.0	0.93373734	0.9635266	0.9687568	0.9504641	0.9467168	0.9511484	0.9315454	0.9885678	0.9801838	0.9587199	0.9412622	0.9498437	0.9436053	0.95299906	0.9699527	0.96687293	0.93711805	0.9745139	0.9505961	0.8911155	0.97047836	0.99173373	0.9874007	0.97048104	0.97221214	0.9655271	1.0	0.97358716	0.9451608	0.94233	0.98942894	0.9602676	0.9613745	0.97373617	0.95334715	0.97788274	0.98169106	0.89133	0.9896305	0.88361084	0.9257794	0.9886611	0.96020424
poging/noun	0.96818036	0.9859351	0.9069411	0.96405727	0.8488685	0.93068933	0.93057185	0.85905993	0.9808932	0.905786	0.88221675	0.9332308	0.9958601	0.8971731	0.9714363	0.9365917	0.85826325	0.9859059	0.9672773	0.88479036	0.96561265	0.9867082	0.9640339	0.94711584	0.96436507	0.9259229	0.94650763	0.9193322	0.9027945	0.774201	0.9577183	0.97447836	0.7880515	0.90261173	0.915506	0.90150154	0.8717496	0.9838623	0.9126053	0.92396975	0.90140915	0.8967225	0.81406415	0.9365359	0.8912638	0.9758748	0.9056575	0.9959339	0.9109712	0.88237786	0.81888604	0.8765182	0.8657576	0.94832724	0.9956195	0.9438669	0.8992918	0.9789395	0.96298355	0.9628342	0.8525202	0.9149765	0.88716364	0.93373734	0.0	0.9051386	0.86423576	0.8836625	0.86332077	0.90221465	0.9400722	0.99364114	0.96898353	0.95806193	0.87857753	0.8933584	0.84357816	0.97314787	0.99406934	0.936048	0.8996788	0.9374435	0.9396395	0.8520447	0.80591184	0.99009556	0.97750866	0.92837	0.9190229	0.9466368	0.9765783	0.9649882	0.9345601	0.8035315	0.99721014	0.9220448	0.8563855	0.92039007	0.8798389	0.8983354	0.90252745	0.9026404	0.9805118	0.86492443	0.8684255	0.9895469	0.9506102
principe/noun	0.99281216	0.96915555	0.9473691	0.9649619	0.8818068	0.9586325	0.9450031	0.8937536	0.9677722	0.92719334	0.92952627	0.93469983	0.9981294	0.94594175	0.9842479	0.9471265	0.92118245	0.971867	0.98472464	0.94816625	0.9655324	0.97081614	0.9738733	0.9504023	0.966497	0.8899739	0.9517529	0.92037714	0.932076	0.90720147	0.943047	0.9897807	0.85740024	0.9155768	0.9232424	0.94176424	0.9506854	0.92837524	0.9396444	0.9422915	0.920712	0.94676393	0.91185194	0.9515374	0.94872653	0.963458	0.9144872	0.9861008	0.93992376	0.91157025	0.9076504	0.9083357	0.9136044	0.93915635	0.988441	0.9293007	0.9005949	0.990158	0.95460624	0.9630275	0.8793231	0.9421234	0.95849055	0.9635266	0.9051386	0.0	0.9472572	0.9333192	0.885697	0.9560043	0.91109973	0.9982366	0.9987776	0.95860815	0.9276828	0.9205177	0.923797	0.97096556	0.9795514	0.97468174	0.8909355	0.94603056	0.9203329	0.93309385	0.9399754	0.98270375	0.9946362	0.9532927	0.9507741	0.96572036	0.983387	0.97674835	0.9072999	0.9080781	0.97928506	0.9536785	0.9487014	0.97401893	0.9725435	0.90015745	0.9373549	0.92099553	0.97241503	0.90239036	0.9180231	1.0	0.93669295
rechtbank/noun	0.95509803	0.9717023	0.9008163	0.9547911	0.883838	0.90525955	0.93994594	0.8829812	0.92677164	0.9364071	0.94176364	0.9372011	0.9656774	0.9401427	0.9746753	0.8653351	0.87635386	0.9776018	0.96766454	0.9435232	0.96185863	0.9615847	0.9424029	0.9502494	0.93897057	0.976984	0.93844616	0.9353529	0.9133262	0.9294504	0.9640648	0.98016465	0.8919592	0.9207541	0.95191795	0.9143303	0.8973323	0.96278995	0.90841985	0.84500253	0.930893	0.93373007	0.9408027	0.93703103	0.9397146	0.9816812	0.90024173	0.9801849	0.92479515	0.8763189	0.91895485	0.91209114	0.93092775	0.8983667	0.9753637	0.9526076	0.962493	0.96993256	0.9416876	0.9296378	0.92206305	0.9194412	0.88191354	0.9687568	0.86423576	0.9472572	0.0	0.93413925	0.8978163	0.9093821	0.9363918	0.9601496	0.9707417	0.8253486	0.92422444	0.93921983	0.9186971	0.9666513	0.9643165	0.97092724	0.913715	0.93693876	0.94805074	0.88296527	0.93165994	0.98425245	0.949963	0.9725103	0.94106436	0.98569673	0.97074336	0.92246056	0.91951674	0.856004	0.96512663	0.9587533	0.8274071	0.93770623	0.63435477	0.9279617	0.8331481	0.92211956	0.96665484	0.91554064	0.9160959	0.99501	0.9732224
rede/noun	0.9466334	0.97425795	0.9570144	0.92913795	0.9002434	0.9465347	0.9519708	0.937037	0.95505583	0.9457502	0.9266253	0.9551385	0.9780015	0.8976584	0.9885333	0.95728475	0.8971758	0.985818	0.97538793	0.89997643	0.97657937	0.9873289	0.97107995	0.9157874	0.98962116	0.95423335	0.95231175	0.91182756	0.9227369	0.9673468	0.95979804	1.0	0.8970607	0.9788868	0.9442456	0.88539064	0.94441974	0.981027	0.90564585	0.92777914	0.95359486	0.9227927	0.96507883	0.90489256	0.94827384	0.993763	0.8965843	1.0	0.8999557	0.91786075	0.9361157	0.9415393	0.92466706	0.9533069	0.96434784	0.9688879	0.95813394	0.9625186	0.96940446	0.94482476	0.9101717	0.92803615	0.9352468	0.9504641	0.8836625	0.9333192	0.93413925	0.0	0.92679185	0.886596	0.9667497	0.99805176	0.9986491	0.94340426	0.8870612	0.91232634	0.9396382	0.97438884	0.97890556	0.89222294	0.8886978	0.94378245	0.94804305	0.8647668	0.9539415	0.9792989	0.93847436	0.9496227	0.94792753	0.958306	0.9998787	0.97945297	0.98534644	0.89460635	0.96928567	0.9283144	0.89315933	0.9439872	0.9220224	0.91644275	0.92837787	0.91680795	0.979657	0.87739223	0.9303647	0.99815005	0.955688
reden/noun	0.9926415	0.9591279	0.9117251	0.98030597	0.87572587	0.94788915	0.89914775	0.8477432	0.98721457	0.89677596	0.8459656	0.88286865	0.97401375	0.8740326	0.99334484	0.9528427	0.845727	0.99921525	0.986135	0.90353644	0.9648173	0.98315877	0.98617953	0.9589331	0.9923461	0.90882385	0.9560618	0.88228595	0.9181236	0.92393214	0.9637087	1.0	0.80769706	0.92527425	0.936088	0.92914635	0.8784452	1.0	0.9369451	0.900618	0.8996069	0.9018107	0.9268389	0.9302729	0.94509995	0.9797175	0.9289061	0.98461676	0.91773903	0.88944584	0.90556407	0.93139863	0.898323	0.93687916	0.99039865	0.90985554	0.9090438	0.9918991	0.98436105	0.9706291	0.8616698	0.9100091	0.9475267	0.9467168	0.86332077	0.885697	0.8978163	0.92679185	0.0	0.9169668	0.89023066	0.9874447	0.98030543	0.95825213	0.9169313	0.9258402	0.89416003	0.9951127	1.0	0.9414434	0.9006454	0.9541548	0.9496217	0.9178289	0.92746943	0.98301387	0.98993397	0.9136326	0.9287839	0.96487486	0.9485649	0.97424287	0.9402431	0.84298337	0.9964182	0.93120563	0.8637637	0.9574121	0.92799926	0.877455	0.92806244	0.90620387	0.98637396	0.9186849	0.8637056	1.0	0.9356779
referendum/noun	0.93183625	0.9409805	0.96133965	0.9463144	0.88608366	0.95059067	0.9438202	0.9432411	0.9562991	0.9210841	0.96914715	0.9701273	0.9675405	0.89665985	0.9386178	0.9660751	0.8418703	0.9574789	0.9634097	0.96527785	0.95156735	0.9976215	0.9527379	0.89839315	0.9506002	0.9602532	0.93111706	0.95193595	0.9508079	0.959404	0.9707726	0.9833421	0.90307117	0.9703315	0.8979949	0.9107504	0.9276261	0.9514341	0.91200155	0.8984934	0.94596976	0.9517573	0.94754046	0.9487205	0.90841067	0.9544519	0.9525547	0.9802248	0.9013991	0.9268646	0.9523815	0.89171714	0.94487035	0.9466303	0.9687137	0.93898195	0.9508677	0.9738785	0.98156494	0.93823725	0.93923074	0.94093144	0.9381716	0.9511484	0.90221465	0.9560043	0.9093821	0.886596	0.9169668	0.0	0.9518251	0.9848768	0.97502583	0.95577157	0.8960633	0.9013234	0.88184416	0.97480416	0.95580304	0.9478448	0.8847612	0.9559983	0.97716236	0.9267658	0.9806023	0.9765354	0.95173895	0.9545014	0.9360753	0.98596615	0.9893574	0.9553319	0.9420839	0.9145522	0.95460236	0.96522796	0.92663825	0.957617	0.8683355	0.9568764	0.93082523	0.9418475	0.96545273	0.8859519	0.94460595	0.9708717	0.96955717
