	1ste/num	2de/num	3de/num	Aalsterse/adj	Australisch/adj	Engelstalig/adj	Euro2000/name	Istanboel/name	Nederlandstalig/adj	PROV/name	Romein/noun	aantal/noun	accent/noun	advertentie/noun	affiche/noun	alle/det	ander/adj	auto_wrak/noun	begin/verb	ben_uit/verb	beperkt/adj	bijtend/adj	blijf_achter/verb	buis/noun	centraal/adj	combineer/verb	de/det	dergelijk/adj	detective/noun	die/det	die/pron	discriminatie/noun	door/prep	drama/noun	drijf/verb	een/det	eentje/pron	eenzaam/adj	en/vg	enig/det	ere_plaats/noun	ernst/noun	fel/adj	flankeer/verb	flyers/noun	gebruik/verb	geest/noun	gehard/adj	gekleurd/adj	geluid_effect/noun	geplaatst/adj	geweigerd/adj	goedmoedig/adj	groot_macht/noun	halfnaakt/adj	hang/adj	hang/verb	hang_op/verb	heb_op/verb	helder/adj	honderden/noun	hoon/noun	hoor/verb	humor/noun	in/prep	industrieel/adj	ingebouwd/adj	ingehouden/adj	introduceer/verb	ironie/noun	jazz/noun	kaars/noun	kijk_terug/verb	kinderachtig/adj	kom_over/verb	laat_los/verb	lawaaierig/adj	letter_DIM/noun	licht/adj	licht/noun	licht/prefix	lijk/verb	loop/verb	loper/noun	maak/verb	macho/noun	met/prep	mikpunt/noun	mild/adj	minachting/noun	moet_in/verb	niet_commercieel/adj	nostalgie/noun	omgeving/noun	ondanks/prep	onder/prep	onderwerp/noun	ontlok/verb	oog/noun	op/prep	plaats/noun	plafond/noun	politicus/noun	pose/noun	precies/adv	priem/verb	productie_huis/noun	prognose/noun	publiek/adj	radio/noun	ragfijn/adj	reeks/noun	richt/verb	rood/adj	samenleving/noun	schemer_door/verb	schrijven/noun	sla_gade/verb	slechts/adv	sta/verb	stem/noun	storend/adj	studio/noun	surrealistisch/adj	symboliek/noun	tafel/noun	tafereel/noun	terloops/adj	tv/noun	van/prep	varieer/verb	verander/verb	verblind/adj	verdwijn/verb	verholen/adj	verwondering/noun	vleugel/noun	voeg_toe/verb	voer_op/verb	vol/adj	vol/prep	voor/prep	vooroordeel/noun	voorwerp/noun	vrolijk/adj	waarmee/pp	waarschuw/verb	waarvoor/pp	wapen/noun	wat/det	weiger/verb	welk/det	wereld_pers/noun	wereld_top/noun	word/verb	zelf/adv	zend_uit/verb	zie/verb	zijn/det	zulk/det	zweem/noun	één/pron
voorwerp/noun	0.9538888	0.9623075	0.9358015	0.9014191	0.882146	0.88203114	0.9258172	0.9285097	0.89023125	1.0	0.8281431	0.86170006	0.8308667	0.87082046	0.78209174	0.79877245	0.81227803	0.8010031	0.9082204	0.8776004	0.85871613	0.8671862	0.84071064	0.7987051	0.83345324	0.78607	0.8262546	0.81854707	0.89097565	0.7845002	0.7455268	0.90632725	0.7885281	0.8209256	0.80919766	0.72008175	0.8497368	0.859182	0.6655191	0.8496307	0.92327327	0.898247	0.82553977	0.882494	0.91175437	0.7776743	0.81179595	0.94800174	0.74201703	0.889928	0.84852654	0.95077914	0.9386559	0.93238056	0.9010474	0.8403778	0.70553833	0.78340924	0.9019826	0.78863144	0.76262087	0.9473342	0.90934	0.8386643	0.8192058	0.7969874	0.8453282	0.89621234	0.8517395	0.86286676	0.85485625	0.7851112	0.9185768	0.90505594	0.8618114	0.83602595	0.8952452	0.91101336	0.82516545	0.80641836	0.88034105	0.83828914	0.88842577	0.9000558	0.83992696	0.9091202	0.7402178	0.90852	0.9320617	0.9025919	0.90859765	0.92969424	0.8573488	0.8031151	0.86434567	0.8380167	0.7793866	0.8933921	0.8246176	0.8778207	0.89431155	0.75795984	0.8798682	0.8282838	0.8331193	0.91447604	0.9397725	0.94130194	0.85452914	0.8474452	0.87676513	0.81754756	0.8739205	0.7887167	0.829545	0.92334986	0.8580865	0.8855746	0.84100443	0.8442218	0.87777114	0.8778072	0.8769171	0.8043637	0.79946256	0.78793865	0.7541746	0.85836226	0.82957274	0.7855562	0.82473546	0.8755286	0.91238797	0.7905718	0.93800193	0.8597626	0.831496	0.83436716	0.88781595	0.83432305	0.6749798	0.8794883	0.861834	0.0	0.82931906	0.7545324	0.89853424	0.84246767	0.7571869	0.8249665	0.8952803	0.82322675	0.92827135	0.94206154	0.7756949	0.8865788	0.88178295	0.8072444	0.8082354	0.7623256	0.9289055	0.79673684
vrolijk/adj	0.95949084	0.970954	0.968187	0.8591452	0.8636422	0.8613595	0.9170104	0.923213	0.8581295	0.9983581	0.8704874	0.9017151	0.7766899	0.8745723	0.7677246	0.84441656	0.83681345	0.9284594	0.81333065	0.8459585	0.8984662	0.86282897	0.88507867	0.8140066	0.8513833	0.75545746	0.8191136	0.8417757	0.86099106	0.78226674	0.7409154	0.9180776	0.779039	0.7820325	0.7841961	0.6570833	0.8376589	0.73258543	0.6129304	0.847372	0.9443958	0.8636793	0.7665656	0.88634646	0.9059105	0.8515894	0.79159117	0.9171834	0.71389306	0.8942579	0.87100387	0.96462286	0.8510918	0.9311741	0.8304794	0.8237641	0.7305319	0.80687433	0.85264766	0.7536927	0.77188814	0.930185	0.7482778	0.7021744	0.839228	0.88380295	0.87678844	0.82076263	0.81060237	0.80790573	0.7710573	0.82394004	0.872062	0.828876	0.7588972	0.7801212	0.8556003	0.9073241	0.7471855	0.7532447	0.8866276	0.7600341	0.82193655	0.8621386	0.8084988	0.82691765	0.67266774	0.92507434	0.81013155	0.90544504	0.9059436	0.9256647	0.78206915	0.8194152	0.7909535	0.8508593	0.82779795	0.8727002	0.7576064	0.83049655	0.943106	0.79487	0.84041333	0.83721745	0.8268837	0.9108458	0.9327525	0.93243545	0.877959	0.8387482	0.86577505	0.8161278	0.88193643	0.70524395	0.8527464	0.9180185	0.84993464	0.8238231	0.87387383	0.8284803	0.7654546	0.8591449	0.84925675	0.75887734	0.84569305	0.7683041	0.6945436	0.8559301	0.8086059	0.8290841	0.82374096	0.8263663	0.90354186	0.82820624	0.92549646	0.84490514	0.84422857	0.83195794	0.78232914	0.7486054	0.6026628	0.8729012	0.84741646	0.82931906	0.0	0.75742644	0.8811546	0.84821427	0.90885144	0.7574171	0.9028228	0.8666529	0.95082986	0.9278023	0.8714645	0.862522	0.8775071	0.74347484	0.7673063	0.73845637	0.8777177	0.7974208
waarmee/pp	0.9542911	0.9558621	0.96463156	0.885947	0.8019743	0.8635636	0.8972455	0.9356004	0.8157361	0.99568814	0.87081397	0.7759099	0.80075824	0.79317176	0.7995206	0.6548718	0.69766885	0.9026182	0.84273124	0.8211395	0.7515427	0.8526876	0.8285996	0.78364646	0.7476385	0.6770223	0.6856011	0.62938595	0.8805342	0.6472064	0.5505214	0.85483336	0.7110486	0.78961825	0.7304298	0.58818805	0.8621844	0.81342965	0.5554139	0.699909	0.9304387	0.77811307	0.7804593	0.8866408	0.8864392	0.56354505	0.7632102	0.9209708	0.7785634	0.8911458	0.8155949	0.92317414	0.9140436	0.8679266	0.9190249	0.8610123	0.73540366	0.8028654	0.8574021	0.7396784	0.71983093	0.9118986	0.81107575	0.71120924	0.8201375	0.75967807	0.7166422	0.8247025	0.69741964	0.76610994	0.8021841	0.8637436	0.8840513	0.86476475	0.8157447	0.7521582	0.89190555	0.8670975	0.76420677	0.77452147	0.8991418	0.7347517	0.8641508	0.8793614	0.7225188	0.8906474	0.49668658	0.9050987	0.8229035	0.85022694	0.8957115	0.9005337	0.8432878	0.77294946	0.7297571	0.78629196	0.7547486	0.8426478	0.78241056	0.806194	0.8894751	0.8132582	0.7422247	0.8456997	0.7307218	0.92134434	0.90247935	0.8875377	0.7832471	0.75142264	0.87392735	0.771744	0.749634	0.7731429	0.7713435	0.857531	0.8117683	0.85941106	0.7803501	0.83098435	0.7835225	0.8472184	0.81841415	0.82000256	0.8117566	0.78759646	0.82376146	0.8336254	0.7514391	0.6744064	0.7430681	0.76976895	0.87385213	0.7410672	0.8861469	0.8550114	0.81368387	0.71700114	0.77156615	0.7792967	0.6150247	0.7386507	0.78862673	0.7545324	0.75742644	0.0	0.7512349	0.67572737	0.70494044	0.7563553	0.7811496	0.65270895	0.9409375	0.91604626	0.7221055	0.77744114	0.78391045	0.8108098	0.67687666	0.620909	0.8490485	0.74181044
waarschuw/verb	0.97140956	0.9694872	0.9654107	0.88234055	0.81034863	0.8982247	0.9228718	0.91609955	0.8888666	0.994706	0.9233322	0.7932978	0.88392353	0.8615255	0.8850622	0.8047393	0.8185089	0.9286924	0.855682	0.81924874	0.81756073	0.90003633	0.8590967	0.90943134	0.82872057	0.8955505	0.64009446	0.7372854	0.91307664	0.84279084	0.6773044	0.8571665	0.6933147	0.8630023	0.7967598	0.75450486	0.9213488	0.89040595	0.7500701	0.8358042	0.97288984	0.84788084	0.77530223	0.94925237	0.92912817	0.81807	0.8702256	0.9060565	0.9185332	0.97892696	0.86873037	0.9498251	0.9299255	0.8901378	0.958351	0.94848895	0.8612815	0.854184	0.8955415	0.9035085	0.74742436	0.9202047	0.8794941	0.9101692	0.8262781	0.8753122	0.9030708	0.92388093	0.87988675	0.90900594	0.93079585	0.9313036	0.9200929	0.9521411	0.86055803	0.85108507	0.952842	0.9448441	0.84657115	0.8741083	0.96976596	0.81152904	0.87602496	0.9228802	0.867076	0.91937286	0.82680607	0.83069885	0.83101594	0.8979493	0.92549586	0.9626056	0.9241587	0.8420393	0.74878156	0.730067	0.8715968	0.8870596	0.8576228	0.86081177	0.92205626	0.90834635	0.74191904	0.93680793	0.84797245	0.93759215	0.9400231	0.8624596	0.84325373	0.84058654	0.974545	0.86581576	0.7765329	0.8850685	0.7996448	0.8438406	0.8935675	0.8758479	0.848189	0.8705869	0.8738339	0.9076412	0.92591816	0.94194055	0.9298553	0.8896308	0.88920075	0.9325448	0.86310667	0.6977254	0.88243836	0.86694694	0.909126	0.85464716	0.9128255	0.9226789	0.8579604	0.85191154	0.79309297	0.8751712	0.8221377	0.7929193	0.8988655	0.89853424	0.8811546	0.7512349	0.0	0.8177705	0.76358145	0.8701084	0.7449666	0.8118217	0.9496363	0.9326077	0.8288377	0.87616515	0.85894114	0.8685244	0.8440222	0.77826595	0.9533247	0.8121423
waarvoor/pp	0.94602907	0.93991876	0.95744157	0.8878887	0.8220931	0.8508817	0.9130871	0.9198094	0.8193804	0.99492526	0.8840095	0.75556594	0.836893	0.8225393	0.8455751	0.7357443	0.7403941	0.94152164	0.85209733	0.8369665	0.7655406	0.91186523	0.8474074	0.8640711	0.7915253	0.77247906	0.72361815	0.66045374	0.8816191	0.7428881	0.6425004	0.8551083	0.76778513	0.82886237	0.8273108	0.6496505	0.8744527	0.85936356	0.6899828	0.79127467	0.9101128	0.8496687	0.83170295	0.9205784	0.91563267	0.7079244	0.83272475	0.9552863	0.8545014	0.91985345	0.8522905	0.9151604	0.9522369	0.9092073	0.92935085	0.93306583	0.8394152	0.87314594	0.87328964	0.82545537	0.75490606	0.9173669	0.845702	0.82718134	0.8031213	0.79330957	0.86512	0.90223205	0.78367364	0.8681934	0.86997676	0.8985157	0.9056698	0.896978	0.8623494	0.8455237	0.9118254	0.9191166	0.8514815	0.8722769	0.91316736	0.8149551	0.8720013	0.8952437	0.78929037	0.9144643	0.7592512	0.9219859	0.8429909	0.89633125	0.883982	0.8750869	0.89719695	0.8111508	0.7934456	0.8284337	0.7953107	0.90359217	0.87000906	0.8258233	0.87098587	0.89378095	0.80062664	0.88899446	0.80833256	0.9638179	0.8877705	0.90028906	0.7694711	0.84474236	0.9447665	0.7893381	0.7725493	0.85957015	0.8239642	0.8866021	0.8389231	0.88562953	0.7920369	0.8475453	0.8695965	0.8947028	0.8422921	0.8886556	0.8672215	0.8298664	0.87437856	0.8938388	0.82473963	0.70113647	0.801416	0.8204849	0.929693	0.79882705	0.9491449	0.9118539	0.8648128	0.8123957	0.8016017	0.86151576	0.75888836	0.57635546	0.8743228	0.84246767	0.84821427	0.67572737	0.8177705	0.0	0.823815	0.821687	0.7608787	0.70252395	0.9547338	0.91000295	0.7525147	0.7947979	0.8077389	0.85915446	0.7754066	0.70349383	0.93253595	0.78716755
wapen/noun	0.95409566	0.9650557	0.98015153	0.91549945	0.8566026	0.91672754	0.91210437	0.903919	0.9287192	1.0	0.87131	0.8462156	0.8896807	0.89841086	0.8997169	0.80699646	0.8207407	0.87179214	0.88637733	0.8764758	0.8325694	0.8882502	0.86009955	0.87150395	0.86969256	0.885723	0.7484119	0.7920542	0.91567737	0.8203145	0.6929801	0.8474802	0.7203324	0.880131	0.8070147	0.75523674	0.89292514	0.9000284	0.7051232	0.8612514	0.9474608	0.8770589	0.83547103	0.935105	0.92222315	0.7005298	0.87776476	0.92601925	0.89408433	0.94798166	0.88540286	0.94465685	0.95715576	0.8643133	0.9321891	0.93833447	0.8671571	0.8800961	0.8826827	0.91257375	0.71114194	0.9279926	0.9095745	0.88904434	0.84658206	0.842196	0.8362764	0.9237798	0.8706371	0.9103012	0.9259589	0.890498	0.9421046	0.93644905	0.90418446	0.8523848	0.91382843	0.9433362	0.86857617	0.89979535	0.9449943	0.85487366	0.89758694	0.91266817	0.86662555	0.91936797	0.7561932	0.88601357	0.90033877	0.90392005	0.8992287	0.94921273	0.9216701	0.8510408	0.8303795	0.7797538	0.88371843	0.92139864	0.87505484	0.873616	0.91280866	0.8955286	0.820124	0.9272416	0.858484	0.934364	0.9471534	0.941471	0.86014307	0.84106565	0.94834334	0.8837338	0.81789875	0.87515783	0.85488087	0.90603375	0.9016246	0.90728956	0.8771654	0.90298975	0.87993497	0.92207134	0.8909308	0.9278575	0.8763888	0.8877285	0.8919842	0.9268925	0.86315435	0.7602258	0.87759274	0.87794137	0.92416275	0.83001834	0.9284705	0.93143475	0.84564173	0.88260245	0.821451	0.87934893	0.7982161	0.8275929	0.88620955	0.7571869	0.90885144	0.70494044	0.76358145	0.823815	0.0	0.89358675	0.7984207	0.83256745	0.954737	0.94874763	0.76822805	0.8865976	0.8965523	0.89895433	0.82713807	0.7903639	0.93108714	0.81685483
wat/det	0.9712317	0.9693444	0.9582047	0.85862994	0.8884381	0.9146253	0.8943734	0.9518377	0.8788826	0.9882313	0.9073597	0.8381827	0.8403629	0.8572873	0.8536537	0.74567044	0.76910245	0.8945268	0.8246076	0.84807324	0.8020981	0.8694118	0.8513454	0.8529687	0.89335495	0.78567064	0.8380444	0.77377707	0.914192	0.7247808	0.75530374	0.92905074	0.8281956	0.84918	0.79727536	0.7306291	0.8589495	0.8360832	0.6012502	0.5970944	0.90809786	0.88048005	0.83296704	0.9364087	0.91750705	0.77808523	0.83282506	0.92673767	0.8012097	0.918018	0.9038419	0.9363146	0.94202965	0.9252697	0.9373971	0.87593144	0.78351426	0.87305266	0.8820358	0.82587874	0.7824676	0.91697836	0.78715765	0.7676003	0.8510932	0.8589789	0.8820875	0.8563647	0.8670718	0.8659972	0.8576091	0.85329086	0.9088106	0.8611924	0.8345567	0.8457376	0.8884618	0.92725337	0.71793634	0.81539464	0.9319615	0.808339	0.85105777	0.8587599	0.8421451	0.92046714	0.68757486	0.92441154	0.84383947	0.8991954	0.90067196	0.9363463	0.8385616	0.8148688	0.7395504	0.8097702	0.86791795	0.8566282	0.8204373	0.8470854	0.9071287	0.859491	0.84117246	0.90742606	0.8094666	0.9118638	0.92777157	0.92360777	0.85285246	0.87038016	0.8814173	0.84394336	0.8875299	0.768325	0.86873025	0.89996266	0.86161876	0.8725951	0.78710985	0.86239815	0.8449727	0.84121245	0.88282424	0.8701187	0.8689755	0.7780902	0.8365022	0.87740916	0.83979094	0.8543329	0.83039284	0.86653346	0.91229904	0.7976456	0.92260635	0.86380017	0.86812747	0.72531235	0.8600118	0.7392317	0.6125739	0.8077005	0.8496922	0.8249665	0.7574171	0.7563553	0.8701084	0.821687	0.89358675	0.0	0.90053207	0.8044895	0.9478519	0.90065247	0.86172867	0.8349851	0.91244936	0.8093945	0.8052461	0.7258816	0.8362797	0.8549648
weiger/verb	0.9709216	0.9651592	0.96560985	0.8874292	0.7765277	0.9215848	0.9079051	0.8948244	0.8906491	0.9975861	0.8994988	0.78062046	0.88476294	0.88031113	0.9067968	0.72627646	0.8054508	0.9606753	0.8680242	0.86106	0.8375031	0.9220639	0.8534125	0.92005897	0.853368	0.89395845	0.6824136	0.7638546	0.9294976	0.815696	0.6884774	0.7817165	0.73423004	0.88474756	0.84904754	0.77248394	0.904354	0.9004004	0.76746076	0.7897638	0.9590308	0.9068825	0.81752264	0.9410679	0.9418772	0.7975379	0.8915378	0.9410055	0.90976816	0.9722041	0.8933614	0.8025765	0.9549026	0.91691816	0.93462175	0.957707	0.8987415	0.87449044	0.8595239	0.9156293	0.7423539	0.92719054	0.8670148	0.9193522	0.83209765	0.92091537	0.93232715	0.9347826	0.8682057	0.9110672	0.94001776	0.93291825	0.92067546	0.8992157	0.87601817	0.8643886	0.9504381	0.91046	0.89074314	0.9133247	0.9584078	0.8744782	0.8572943	0.9118942	0.87760407	0.9164313	0.8297423	0.8721422	0.8510293	0.8731643	0.90291345	0.9521937	0.937124	0.8823835	0.77498436	0.7735304	0.8803737	0.9010215	0.8686928	0.8671086	0.93924034	0.9298077	0.73305357	0.9337502	0.8794033	0.9481699	0.9310501	0.91680664	0.82327354	0.84510505	0.97244936	0.89579284	0.81474197	0.9174227	0.83649963	0.8418853	0.88524306	0.91530377	0.83770436	0.90303594	0.8856841	0.92400444	0.8939306	0.9396568	0.9283502	0.8474301	0.9216276	0.90848607	0.8672822	0.7142009	0.8915119	0.89183074	0.9415387	0.84204507	0.91155887	0.94013596	0.88533914	0.8672098	0.8290847	0.89761186	0.8597972	0.7601568	0.852435	0.8952803	0.9028228	0.7811496	0.7449666	0.7608787	0.7984207	0.90053207	0.0	0.8117292	0.9322381	0.9621391	0.75187004	0.80766743	0.8707636	0.8980119	0.76907694	0.8093818	0.94919646	0.8315381
welk/det	0.9670291	0.9653908	0.9660914	0.91944355	0.8565378	0.8614751	0.9120373	0.9239351	0.8450065	0.9845485	0.8920023	0.74328005	0.87247187	0.84358597	0.8737519	0.6061579	0.55212545	0.9428089	0.88172585	0.8833455	0.7757356	0.8969631	0.87961406	0.86046535	0.8128964	0.81168115	0.75661486	0.6151042	0.9047233	0.59721243	0.5950239	0.8248137	0.7979505	0.86744887	0.8528549	0.7148205	0.8746171	0.8669126	0.7407849	0.7585418	0.91818446	0.8076843	0.87387455	0.937473	0.92092556	0.7001996	0.82029116	0.927894	0.8534366	0.9247458	0.88478005	0.9221545	0.9408683	0.9026309	0.9360259	0.91187656	0.8713918	0.88092923	0.89062196	0.79337984	0.80788344	0.94362307	0.86707306	0.8402973	0.8352619	0.8081373	0.8202052	0.9150207	0.82012475	0.85723275	0.88673323	0.8951617	0.9222604	0.88613856	0.87106097	0.82503015	0.9056194	0.88674504	0.85271406	0.8515431	0.9288362	0.7894495	0.8956907	0.8918671	0.7941376	0.9335722	0.78986406	0.9215159	0.8544619	0.88909847	0.9026589	0.8660037	0.89429176	0.80196965	0.8271217	0.83048296	0.8031132	0.9060553	0.86941934	0.85309243	0.86172545	0.89658785	0.7940072	0.89345616	0.739559	0.96049386	0.89856815	0.87360525	0.80716836	0.8690192	0.9181052	0.8207281	0.8251861	0.8620509	0.800717	0.89014894	0.83051765	0.892561	0.762767	0.86379504	0.8552525	0.85852975	0.90235543	0.89044476	0.8461063	0.85176575	0.8826571	0.8505237	0.8591454	0.72457606	0.7913888	0.75590974	0.9201137	0.82445383	0.93945205	0.8955115	0.913518	0.7911922	0.84118396	0.8724791	0.78535175	0.7517614	0.83844715	0.82322675	0.8666529	0.65270895	0.8118217	0.70252395	0.83256745	0.8044895	0.8117292	0.0	0.95295924	0.9130285	0.7438959	0.70498943	0.8665068	0.8372744	0.80754554	0.6251011	0.9317522	0.7819239
wereld_pers/noun	0.990048	0.9851978	0.98309475	0.9467897	0.94348645	0.9384633	0.910467	0.8935584	0.95663047	1.0	0.9247217	0.96519256	0.95688206	0.9197757	0.93347985	0.91069996	0.9250975	0.9624169	0.9280763	0.9509934	0.9627192	0.94213945	0.9512751	0.9279192	0.95232564	0.97670954	0.925928	0.9193256	0.9675897	0.91392183	0.9000684	0.95550853	0.9143324	0.95362926	0.94947076	0.9213618	0.9335256	0.96787614	0.93304646	0.9332047	0.95415676	0.94343734	0.9373472	0.97305506	0.9298783	0.9464441	0.9470587	0.9565225	0.9314776	0.96967083	0.96099085	0.9360475	0.9776097	0.9466458	0.9119152	0.9466317	0.9415333	0.9474574	0.97218996	0.94855666	0.8949178	0.9492191	0.93811125	0.9397059	0.9240361	0.9629815	0.9483252	0.931624	0.9551268	0.9348873	0.9660819	0.95825803	0.94499314	0.9362787	0.9440152	0.9574215	0.94978046	0.93427813	0.9533428	0.9500838	0.9509151	0.9390123	0.94619215	0.9281108	0.95736676	0.9527182	0.9329009	0.92900825	0.9597516	0.92608565	0.94224477	0.9660014	0.9452888	0.93958724	0.94763833	0.93082166	0.9213954	0.9167269	0.9250388	0.9051844	0.97943133	0.9621006	0.9215536	0.9480066	0.94380915	0.93525624	0.96712667	0.9458042	0.9175986	0.938589	0.92648256	0.9537528	0.9237331	0.9536619	0.9422286	0.94483155	0.97202414	0.9261586	0.9196691	0.925843	0.9721334	0.9316163	0.91097355	0.9561031	0.9405212	0.95215225	0.92492914	0.9349707	0.9295435	0.9382366	0.95002556	0.957309	0.9579852	0.9629675	0.9693828	0.9161163	0.95849454	0.9637113	0.93917197	0.95807177	0.92111206	0.93403625	0.9381571	0.92827135	0.95082986	0.9409375	0.9496363	0.9547338	0.954737	0.9478519	0.9322381	0.95295924	0.0	0.9134146	0.91445565	0.94672364	0.9438208	0.9301305	0.93377733	0.91051495	0.97076	0.9720015
wereld_top/noun	0.93538415	0.9420082	0.90216905	0.91393584	0.9073935	0.9223489	0.9024343	0.93880916	0.92085063	0.9655528	0.949117	0.92567414	0.91055524	0.9588053	0.9338319	0.90601563	0.8968638	0.9663811	0.9011333	0.9111521	0.94720995	0.96478033	0.9426507	0.92220986	0.92119086	0.9075225	0.877229	0.9182182	0.9397427	0.8616594	0.8965889	0.94073445	0.9183115	0.92012835	0.9166271	0.8873158	0.9349694	0.9372632	0.8863202	0.9182599	0.84282124	0.9243065	0.92310065	0.97857696	0.9571795	0.9361649	0.9193377	0.95514464	0.9127571	0.9476807	0.94865716	0.95243293	0.978332	0.85975796	0.96637696	0.9670901	0.95932007	0.96569747	0.9332936	0.9536152	0.92252475	0.9553604	0.9648665	0.92552286	0.9062465	0.9254507	0.9517084	0.9421509	0.9146395	0.93239474	0.87953335	0.95591426	0.92955023	0.9464561	0.9429116	0.9454771	0.9342311	0.9433156	0.9388547	0.9531495	0.9574513	0.90328264	0.94708806	0.8910858	0.9528703	0.9476533	0.91725254	0.9479626	0.9616258	0.93073976	0.9400994	0.9212371	0.9207913	0.94625664	0.8967181	0.9431108	0.92203593	0.93694586	0.93083924	0.9163182	0.86887825	0.9466402	0.90944976	0.96116185	0.93906265	0.9368176	0.9307758	0.9276089	0.89996755	0.92553693	0.9438149	0.9062157	0.90697503	0.9486689	0.89004326	0.92497015	0.925382	0.9334162	0.89902496	0.9527533	0.9439462	0.92759913	0.89361835	0.93234307	0.9446563	0.95681286	0.9306437	0.9442881	0.93150836	0.907998	0.9206456	0.93151504	0.9326519	0.9409963	0.9564087	0.9096897	0.9457892	0.956196	0.9333524	0.940919	0.9067556	0.8843492	0.9142695	0.94206154	0.9278023	0.91604626	0.9326077	0.91000295	0.94874763	0.90065247	0.9621391	0.9130285	0.9134146	0.0	0.9345245	0.9328148	0.9537379	0.9320364	0.9093087	0.9230033	0.92358845	0.9274415
word/verb	0.96248406	0.95063424	0.9628731	0.8468852	0.83444697	0.88106793	0.8749267	0.8880424	0.8668667	0.9998035	0.83941346	0.7446551	0.90171957	0.8400977	0.86166126	0.70046127	0.76327324	0.8735098	0.85451996	0.8497582	0.80813867	0.9056708	0.8515145	0.82578385	0.8301492	0.87642145	0.77869475	0.7256892	0.8780583	0.70441955	0.6607177	0.8256806	0.58358455	0.8797225	0.8713087	0.76346016	0.86507076	0.8769364	0.6979513	0.82101035	0.9258667	0.8674288	0.8228878	0.95184064	0.9089268	0.7565086	0.8309549	0.9473341	0.85959256	0.93424976	0.8555265	0.90196455	0.9475825	0.90267897	0.9117039	0.91560113	0.8697095	0.8561142	0.9051158	0.86936045	0.69310164	0.90850365	0.8945815	0.888726	0.801034	0.8394399	0.88033986	0.9247837	0.87536395	0.87799555	0.89960504	0.8857847	0.9258164	0.9237435	0.89148825	0.84344006	0.89119303	0.919365	0.83146095	0.82899195	0.9123391	0.8342767	0.86442566	0.8695899	0.84984744	0.92241406	0.7574209	0.9117533	0.8682204	0.89732784	0.8727835	0.8993771	0.90483785	0.76181966	0.8321277	0.827227	0.8384799	0.9259174	0.88180804	0.8329518	0.85327977	0.8574458	0.829251	0.90609443	0.8151279	0.95015836	0.8996482	0.8887616	0.7904227	0.837718	0.9491205	0.8288541	0.859656	0.8450082	0.8172967	0.92149544	0.86772746	0.90392524	0.7829059	0.8875459	0.8780157	0.8890518	0.83861583	0.9227773	0.8998567	0.86720353	0.8601523	0.88854796	0.84617364	0.8106239	0.86033493	0.8736967	0.9241329	0.8167982	0.95338255	0.92490965	0.8423235	0.8539299	0.84203357	0.87069577	0.826772	0.79446065	0.853524	0.7756949	0.8714645	0.7221055	0.8288377	0.7525147	0.76822805	0.86172867	0.75187004	0.7438959	0.91445565	0.9345245	0.0	0.72132564	0.86886847	0.8836386	0.7887981	0.7628033	0.93527544	0.8181856
zelf/adv	0.9639725	0.95557296	0.95420545	0.89511985	0.8642833	0.8846416	0.9047117	0.9251685	0.86738235	0.99930525	0.8685783	0.8424896	0.9132859	0.86910623	0.8811851	0.77772427	0.7957541	0.93964	0.86149204	0.9030348	0.87911904	0.92999727	0.9039242	0.89757466	0.87430024	0.87767786	0.81071514	0.8058058	0.8913475	0.77832085	0.6661165	0.89422315	0.7722108	0.88830274	0.8800437	0.80526245	0.8523156	0.85948557	0.7549722	0.84831786	0.9321866	0.89953196	0.8793821	0.93864053	0.9309779	0.8417895	0.8347225	0.9452407	0.89134514	0.9435462	0.92006373	0.938533	0.9355892	0.92757994	0.9203575	0.93405604	0.8927447	0.87614834	0.9070421	0.8684526	0.7954688	0.90952927	0.869361	0.88121015	0.88527644	0.8808545	0.9074142	0.9208462	0.88887954	0.8970548	0.88751096	0.89945066	0.9092897	0.90502	0.8855412	0.87002087	0.9396969	0.93411815	0.8990931	0.87689245	0.9313	0.86748064	0.9078432	0.88243675	0.87205094	0.93052644	0.8328717	0.9468164	0.88928986	0.9208907	0.9228733	0.90459704	0.9161834	0.85337067	0.89669234	0.87400734	0.87177736	0.9351691	0.90487456	0.90026134	0.9237027	0.926615	0.79967445	0.9025395	0.8616615	0.9428597	0.8875246	0.9275003	0.8715384	0.8722631	0.9297566	0.8890832	0.8672546	0.88630766	0.86542	0.92516863	0.81982166	0.91927314	0.84730005	0.90054387	0.89230466	0.9272358	0.8487426	0.89912987	0.9278658	0.8973901	0.89921033	0.8948967	0.87839806	0.83615005	0.8856423	0.89666206	0.9384654	0.9018066	0.9523126	0.9152454	0.9135228	0.88064975	0.8727523	0.8933468	0.85886395	0.8067458	0.8901535	0.8865788	0.862522	0.77744114	0.87616515	0.7947979	0.8865976	0.8349851	0.80766743	0.70498943	0.94672364	0.9328148	0.72132564	0.0	0.8973928	0.87733674	0.82114935	0.8003564	0.9384426	0.8339436
