	aardappel/noun	afgezant/noun	aureool/noun	bed/noun	belofte/noun	bijstand/noun	blauw/noun	boodschap/noun	compliment/noun	dauw/noun	ding/noun	drank/noun	dressing/noun	droefheid/noun	ervaring/noun	euforie/noun	gave/noun	geluid/noun	geluk/noun	gerecht/noun	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	glimlach/noun	haast/adv	harmonie/noun	haven/noun	heerlijkheid/noun	helderheid/noun	herrie/noun	het/det	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	klank/noun	kleur/noun	klink/adj	komedie/noun	koning/noun	koor/noun	koor_DIM/noun	kroon/noun	kunst/noun	landschap/noun	lichaam/noun	licht/noun	lof_trompet/noun	maal/noun	maar/adv	mandaat/noun	meest/adj	melodie/noun	menu/noun	minstens/adv	missie/noun	modder/noun	moment/noun	monument/noun	muziek/noun	naam/noun	naar/adj	nul/noun	of/vg	optreden/noun	orgasme/noun	pad/noun	paradijs/noun	paradijselijk/adj	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plek/noun	plezier/noun	refrein/noun	republiek/noun	rijk/noun	ruimte/noun	rust/noun	sauna/noun	schoonheid/noun	sereniteit/noun	sfeer/noun	sopraan/noun	staat/noun	stad/noun	status/noun	stem/noun	stil/adj	symbool/noun	tafereel/noun	tegelijk/adj	tip/noun	tribunaal/noun	tuin/noun	tweeling/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	veeleer/adv	visioen/noun	voetbal_tempel/noun	vorst/noun	vrede/noun	vrijheid/noun	vuur/noun	werkster/noun	zaak/noun	zaligheid/noun	zangeres/noun	zij/pron	zo/adv
naam/noun	0.96991503	0.928039	0.97066975	0.9104601	0.8999693	0.9683734	0.93738115	0.81762767	0.9330407	0.98918563	0.8471135	0.9199915	0.9971028	1.0	0.85296506	0.92451584	0.8939916	0.86105704	0.8859997	0.9059041	0.90467656	0.9825806	0.94790435	0.90220463	0.9655447	0.9818381	0.9355262	0.9095228	0.88706946	0.942091	0.90181696	0.97633123	0.9737026	0.9580811	0.84270287	0.8200352	0.8545198	0.8722062	0.94782597	0.9535534	0.90892565	0.88312566	0.90415025	0.8916721	0.82837224	0.8926854	0.9513853	0.9289533	0.8582929	0.91900754	0.89145184	0.88887984	0.9829988	0.86722887	0.89111555	0.92029434	0.8304559	0.89195853	0.91993785	0.893026	0.8986682	0.9621665	0.81148547	0.88301855	0.76795954	0.0	0.89589036	0.95953244	0.7892617	0.77542317	0.9867261	0.898908	0.91239506	0.9703815	0.8683919	0.90905696	0.9337492	0.97547513	0.8620544	0.8797633	0.92738885	0.92637265	0.91697073	0.8623723	0.91651684	0.9600979	0.8767171	0.9903795	0.86049354	0.90606797	0.8814746	0.8815966	0.8920593	0.8522055	0.8605503	0.89130753	0.8972878	0.84080637	0.87640786	0.94052994	0.8685049	0.9202907	0.908861	0.8481816	0.77514637	0.9065458	0.86605144	0.950228	0.9781924	0.93819565	0.9286706	0.93104833	0.88722366	0.9518716	0.85835403	0.97922695	0.81945765	0.8611507	0.9652703
naar/adj	0.97162145	0.97393256	0.99082893	0.9496353	0.8983964	0.9546989	0.97110534	0.9344798	0.9775045	0.99808437	0.96321017	0.9411857	0.99022985	0.99499285	0.96261007	0.9684618	0.98351204	0.9632638	0.9067725	0.94460326	0.9547358	1.0	0.94916046	0.9630331	0.9867823	0.99733436	0.9815145	0.9703743	0.93916714	0.9395444	0.91546625	0.9937533	0.98569137	0.9718527	0.9287333	0.9262881	0.9015953	0.9427433	0.9944497	0.96772015	0.97496307	0.9191316	0.95796824	0.96218294	0.9422332	0.95134264	0.9990282	0.88811105	0.9299134	0.9626161	0.94140375	0.93948674	0.99292284	0.87687093	0.9217174	0.9366423	0.93143374	0.9723213	0.9215154	0.88173467	0.9571719	0.9724512	0.9234427	0.9344727	0.9473501	0.89589036	0.0	0.9539862	0.8951062	0.93955505	0.9956017	0.92343855	0.96304035	0.977595	0.9721387	0.9465434	0.9821116	0.99000406	0.93838656	0.9431731	0.99424297	0.98201275	0.9044332	0.93919104	0.89635676	0.9582362	0.9489783	0.99484235	0.92634076	0.96761376	0.9251574	0.8924977	0.94914645	0.9108103	0.93039864	0.9511471	0.94006187	0.93140125	0.9000485	0.9875344	0.9391024	0.9362377	0.930295	0.9369278	0.91631067	0.96805304	0.9644687	0.96378803	0.96910524	0.96115285	0.92513555	0.9506665	0.93715787	0.97223073	0.9405018	0.9757751	0.9621163	0.941953	0.9715729
nul/noun	0.9889559	0.98961955	0.9730652	0.9293225	0.91656333	0.96684736	0.976233	0.96011424	0.9706777	0.99675083	0.9685972	0.9155919	0.98948103	0.99824524	0.9364909	0.9346312	0.97910297	0.98484284	0.9375563	0.9713949	0.93927175	0.97757053	0.88641936	0.9683452	0.97552884	0.978134	0.96774215	0.96786815	0.95544094	0.94758	0.9572391	0.9721636	0.94018793	0.9182615	0.9655022	0.9677361	0.9614413	0.9679631	0.99668807	0.9563582	0.9698463	0.9422726	0.95773745	0.9792396	0.9335209	0.962743	0.99957395	0.9146328	0.96213794	0.97094727	0.97305375	0.9578816	0.993449	0.90189403	0.9258867	0.9512203	0.9576115	0.99262935	0.9581148	0.8795377	0.9513575	0.97082114	0.93248516	0.9269976	0.9834638	0.95953244	0.9539862	0.0	0.9417692	0.96444607	0.9730179	0.9608737	0.96412486	0.9969447	0.9520225	0.93214434	0.9523486	0.99700224	0.9666258	0.9563826	0.9845448	0.96871984	0.9353502	0.95714283	0.9213706	0.97536105	0.97136176	0.98226595	0.9652095	0.9759245	0.94376403	0.941014	0.9324578	0.899106	0.955251	0.969023	0.96104765	0.9575974	0.9403182	0.9550665	0.9762355	0.9432241	0.97118396	0.9773577	0.9505128	0.98553646	0.9594085	0.97380155	0.97771496	0.9598708	0.91451395	0.9715227	0.9589676	0.9821385	0.9537092	0.98860747	0.95437235	0.97197104	0.99174714
of/vg	0.8956084	0.9719118	0.98189867	0.8783281	0.9408071	0.9083584	0.93930924	0.87924564	0.96522355	0.99190515	0.8872015	0.88166213	0.9608594	0.99581736	0.92051035	0.95959806	0.9547563	0.93194634	0.93208355	0.9145376	0.9618723	0.99322504	0.9048313	0.89556885	0.94285935	0.9674171	0.95840603	0.9582324	0.92250454	0.97077066	0.91439885	0.97811973	0.9741532	0.9568882	0.93373966	0.8910268	0.80932003	0.8841474	0.93826944	0.93577194	0.92561454	0.89402205	0.9334017	0.8753978	0.91096044	0.88605654	0.95416	0.7783629	0.8887327	0.9110271	0.93017715	0.916875	0.9588791	0.8687944	0.8002792	0.96477073	0.8671414	0.93612176	0.9217747	0.78707737	0.9281495	0.9625065	0.871506	0.91771173	0.79632205	0.7892617	0.8951062	0.9417692	0.0	0.8241096	0.9859622	0.93093973	0.9077131	0.94224226	0.9097035	0.94597495	0.9639813	0.94788057	0.89647806	0.93727916	0.94967127	0.94672847	0.9065277	0.90803456	0.94730186	0.9557051	0.93685883	0.9811803	0.8817197	0.93834466	0.8705544	0.88327646	0.88984334	0.7967794	0.9057762	0.92103505	0.9575505	0.8547082	0.9195807	0.9782443	0.91724306	0.95318544	0.93833554	0.8380902	0.9111867	0.9474835	0.9213362	0.973865	0.989215	0.95355755	0.9333252	0.9432322	0.9434666	0.9684207	0.9170767	0.9762859	0.8744704	0.9231339	0.9347172
optreden/noun	0.95726323	0.953048	0.9830164	0.89709985	0.8793993	0.96492183	0.9644748	0.8781378	0.9573657	0.99206966	0.91689694	0.91270727	0.9754014	0.99769676	0.8915755	0.96962297	0.95136845	0.82863724	0.9194932	0.9525345	0.92264694	0.998358	0.9703443	0.88092643	0.9786073	0.9679652	0.960304	0.91125804	0.9208674	0.8671434	0.9266021	0.9634441	0.9867257	0.9573729	0.91214293	0.8658179	0.9006228	0.9320698	0.9583287	0.8948559	0.9003159	0.9075231	0.9249182	0.8429746	0.892662	0.85897356	0.9797762	0.93334794	0.8939506	0.929633	0.9021284	0.9144458	0.9623244	0.9053993	0.93873453	0.9449627	0.887421	0.8663825	0.9206856	0.94161415	0.90763795	0.93773097	0.8945729	0.9103741	0.66928583	0.77542317	0.93955505	0.96444607	0.8241096	0.0	0.98282534	0.91726357	0.92014	0.9656748	0.89219856	0.9527962	0.95395213	0.9775808	0.8701944	0.91364956	0.9223022	0.96917516	0.96055746	0.8896048	0.9332927	0.9827181	0.91835445	0.9971592	0.8550893	0.9240073	0.9074467	0.9147827	0.8759266	0.8939388	0.8709491	0.91815066	0.93512964	0.9204222	0.89655715	0.9858867	0.92373943	0.92271626	0.9300037	0.92034554	0.8332999	0.92950445	0.92682135	0.9472666	0.9843254	0.9558246	0.9362642	0.9148758	0.8531757	0.9530627	0.9264079	0.97975016	0.74854785	0.91495305	0.8934833
orgasme/noun	0.9564019	0.993727	0.99881464	0.97042394	0.9953805	0.9966441	0.98356515	0.99076194	1.0	0.9756622	1.0	0.9751733	0.9891302	1.0	1.0	0.97168547	1.0	0.9881631	1.0	0.99374926	0.9854199	1.0	0.92471254	1.0	0.9827866	0.9880743	0.9791709	0.98669326	0.9995992	0.9785387	0.9849353	0.9885389	1.0	0.9887396	1.0	0.99889714	0.9847859	0.9980762	0.9844455	0.9724471	0.99511176	1.0	1.0	0.9869037	0.994217	0.981789	1.0	0.94153893	1.0	0.99842834	0.9992405	0.99843895	0.96559596	0.9688352	0.9792294	1.0	0.9620958	1.0	0.9648258	0.9202014	0.99835384	0.9860143	1.0	0.9768908	0.9998356	0.9867261	0.9956017	0.9730179	0.9859622	0.98282534	0.0	0.9956307	0.9677616	0.99894273	0.998327	0.98872966	0.9956817	0.99877024	0.99967635	1.0	0.98442674	0.9565668	0.97800183	0.9995768	1.0	0.97172076	0.985079	1.0	0.98423415	0.96080226	0.9901955	0.99495983	0.96305907	0.96586454	0.9976613	0.99281335	0.9878252	0.9993743	0.99099344	0.9780915	0.98959357	0.95964146	0.9948146	0.9975099	0.99688387	0.9687482	0.9909532	0.98761314	0.9767734	0.9888006	0.9919913	1.0	0.9978427	0.97393763	1.0	1.0	0.96634513	0.99166	0.9991282
pad/noun	0.9641254	0.9866543	0.9888187	0.9234808	0.9224113	0.9428846	0.96191704	0.9444114	0.9635131	0.98959744	0.9395926	0.94291973	0.9968732	1.0	0.93984413	0.9640114	0.95908606	0.95049906	0.936208	0.9218962	0.9682382	0.98834836	0.9530576	0.94808096	0.97083217	0.9740058	0.97705966	0.912788	0.96551377	0.94552	0.92372537	0.9741931	0.97231215	0.9685841	0.9238279	0.9170659	0.9162471	0.959421	0.9688809	0.9324349	0.9624532	0.8854755	0.9762457	0.9536695	0.92109734	0.9319322	0.9845401	0.91229564	0.9379949	0.9359419	0.9117906	0.95518637	0.9823488	0.9148321	0.93345284	0.9471963	0.9254485	0.97276205	0.9612842	0.89078575	0.94924843	0.95168746	0.9332962	0.91960776	0.9564509	0.898908	0.92343855	0.9608737	0.93093973	0.91726357	0.9956307	0.0	0.96426004	0.98424256	0.954444	0.97504014	0.97351176	0.95888996	0.9067235	0.9615916	0.9998747	0.97110677	0.94755155	0.9347424	0.9520303	0.94817096	0.96644807	0.9955068	0.9705847	0.96082956	0.95668447	0.90462315	0.95221084	0.8999943	0.9504737	0.9424395	0.9519638	0.93820333	0.9465589	0.9774204	0.89880264	0.94215375	0.9610199	0.93217075	0.89530826	0.97317886	0.94047546	0.9502272	0.9902698	0.94057655	0.94916403	0.9217931	0.9353831	0.95553356	0.93036175	1.0	0.9456421	0.9338068	0.98572004
paradijs/noun	0.9549177	0.96853197	0.98933274	0.9721799	0.97257835	0.9641912	0.9445779	0.94749486	0.9445439	0.9977083	0.9487914	0.98003715	0.9992891	0.99050534	0.97176874	0.97441983	0.960695	0.9475389	0.9413831	0.9780012	0.93338114	0.9910273	0.98009646	0.97990596	0.9646518	0.9548743	0.95569557	0.9687449	0.94089353	0.9528223	0.90788424	0.9906363	0.95498717	0.94896173	0.9828026	0.9399537	0.9673951	0.98014045	0.9896638	0.96714365	0.92336905	0.9832022	0.94466937	0.94081694	0.93583703	0.9107683	0.95842785	0.98283815	0.95658904	0.9074644	0.9604943	0.9721064	0.9850973	0.94474304	0.96810204	0.9744743	0.9381176	0.95352054	0.9319818	0.966704	0.9075283	0.9841618	0.95073014	0.9467046	0.92111254	0.91239506	0.96304035	0.96412486	0.9077131	0.92014	0.9677616	0.96426004	0.0	0.89419866	0.90715265	0.9606716	0.9997718	0.99509585	0.9162725	0.98560536	0.9143705	0.94692904	0.9293389	0.9551935	0.9582554	0.94167495	0.94368315	1.0	0.9166826	0.9460853	0.941431	0.9237295	0.94867086	0.9637245	0.9482767	0.9304998	0.95823634	0.9708047	0.9604545	0.9728579	0.9810002	0.93454397	0.954071	0.9426439	0.9360666	0.9312659	0.96268815	0.9620672	0.9538326	0.9056878	0.93262637	0.9568488	0.96036136	0.9640239	0.98058313	0.9568095	0.9058104	0.94150245	0.9855041
paradijselijk/adj	0.9782629	0.9982731	0.98148847	0.97780794	0.99661887	0.9618841	0.97995114	0.9959831	1.0	0.98756665	0.9982664	0.9947247	0.9971015	0.9999703	0.97975624	0.99701244	0.9806746	0.97973925	0.98143685	0.9859206	0.9963009	0.9880313	0.9876028	0.97534883	1.0	1.0	0.98266387	0.99165493	0.9994268	0.96122265	0.9468279	0.99891126	1.0	0.99733627	0.99045897	0.9365951	0.9861082	0.9896766	0.95212036	0.99372196	0.99393004	0.9808398	1.0	0.9783041	0.9893001	0.9915834	0.9182281	0.98957974	0.9674399	0.9749035	0.98522645	0.99251336	0.99507207	0.9672304	0.9988882	0.9780668	0.9805549	0.9771298	0.98918414	0.9643584	0.96475375	0.99928874	0.9777501	0.9538152	0.9737331	0.9703815	0.977595	0.9969447	0.94224226	0.9656748	0.99894273	0.98424256	0.89419866	0.0	0.9784975	0.9859379	1.0	1.0	0.9547037	0.98081195	0.9716004	0.98844784	0.9392879	0.9959585	0.994493	0.97093683	0.98498094	1.0	0.9989048	0.9799339	0.9690202	0.92314696	0.9243001	0.97756743	0.98601836	0.97935545	0.92569005	0.9888748	0.9970972	0.9595076	0.9757946	0.9720375	0.92298084	0.9847832	0.9687898	0.9182517	0.9436824	0.9733129	0.98439574	0.95545304	0.96821946	0.98039216	0.9830945	0.9996275	0.991021	0.9743759	0.98490375	0.96578026	1.0
passage/noun	0.98259807	0.9779654	0.9906598	0.94314986	0.9544277	0.981598	0.9606809	0.92695373	0.96080506	1.0	0.97804844	0.97391015	1.0	1.0	0.95954776	0.9721141	0.97700983	0.96940285	0.9600415	0.9554117	0.9564655	1.0	0.9626977	0.95604783	0.98670715	0.9717586	0.9921201	0.9231799	0.9624245	0.9675771	0.957005	0.9911626	0.9709271	0.9730852	0.9419671	0.9365978	0.96123326	0.97758764	0.9855858	0.95842785	0.9371377	0.9597016	0.97195333	0.9169676	0.9315443	0.93124264	0.980872	0.9508092	0.9347818	0.93074745	0.94219613	0.94142324	0.990823	0.92439324	0.9810796	0.9602425	0.9588264	0.920373	0.98503107	0.95504826	0.96838045	0.970343	0.9587843	0.9262551	0.911525	0.8683919	0.9721387	0.9520225	0.9097035	0.89219856	0.998327	0.954444	0.90715265	0.9784975	0.0	0.94833076	0.969195	0.9660672	0.9277919	0.95237356	0.9784309	0.9793898	0.9417714	0.958096	0.9831741	0.9703527	0.9540241	0.99415314	0.95372933	0.9521851	0.9521411	0.9548326	0.95838845	0.9754656	0.9745197	0.95437735	0.94072133	0.96487147	0.9278019	0.9818485	0.9580273	0.9501482	0.9632042	0.97993976	0.887403	0.95426476	0.92858946	0.9522361	0.97353935	0.9680034	0.95140225	0.9550577	0.9726076	0.9863047	0.94341564	1.0	0.89786685	0.9638226	0.97989684
patent/noun	0.9594798	0.944626	0.9904695	0.9334843	0.94575053	0.9684829	0.966376	0.97613186	0.9728145	0.9999504	0.9595465	0.94938993	0.98861206	0.9938612	0.97096586	0.9130818	0.9914017	0.96017164	0.9479981	0.9747221	0.930399	0.9513616	0.95804244	0.9838725	0.98393035	0.99148554	0.97100055	0.96909064	0.95300895	0.97074884	0.93560964	0.9951226	0.9761768	0.9762512	0.9756804	0.95853066	0.9543567	0.9814611	0.9771677	0.97340024	0.99341077	0.9332807	0.9281766	0.9341022	0.8693452	0.94222856	0.96748155	0.9562567	0.93692327	0.9783129	0.9862587	0.95220524	0.9894931	0.943241	0.97494817	0.9556203	0.95421785	0.97386974	0.9726641	0.93899184	0.96020865	0.9854866	0.97560936	0.96239305	0.94440794	0.90905696	0.9465434	0.93214434	0.94597495	0.9527962	0.98872966	0.97504014	0.9606716	0.9859379	0.94833076	0.0	0.9741183	0.98121357	0.95446193	0.96802837	0.96758825	0.90556276	0.9304678	0.960468	0.9627789	0.98550856	0.96056706	0.9898547	0.96047765	0.9254045	0.9016042	0.8999516	0.9498437	0.9436053	0.97029084	0.96430117	0.93528503	0.96372694	0.9515775	0.9730076	0.9367301	0.95223397	0.9260629	0.97257346	0.8917851	0.9574385	0.94968706	0.96267235	0.9507558	0.9648564	0.96695095	0.9739705	0.9669565	0.9828356	0.95460784	0.9938534	0.92274356	0.9689105	0.98605955
perfectie/noun	0.990597	0.99991834	0.9789068	0.9784118	0.9791377	0.9913912	0.97620434	0.98123187	0.97347087	0.9999215	0.9799747	0.9582599	0.9962464	0.9906956	0.9711759	0.9712258	0.9639938	0.98102283	0.95727265	0.9961268	0.9805278	1.0	0.98789006	0.9830591	0.9881736	0.9829035	0.97423345	0.96185154	0.960778	0.968274	0.98445785	0.99809456	0.9991439	0.9835809	0.98630756	0.9698886	0.9642903	0.9935741	0.9998946	0.9746215	0.923985	0.97757363	0.9562228	0.95898825	0.9839113	0.9750285	1.0	0.9813654	0.96075374	0.9766951	0.99173754	0.9710474	0.9978284	0.9860576	0.9552778	0.9972423	0.9782388	0.9620661	0.9779622	0.9591572	0.97779995	0.99001783	0.9892444	0.93522084	0.9315764	0.9337492	0.9821116	0.9523486	0.9639813	0.95395213	0.9956817	0.97351176	0.9997718	1.0	0.969195	0.9741183	0.0	1.0	0.97204053	0.9373101	0.9989311	0.983096	0.92833835	0.9772755	0.98007274	0.9772712	0.9370983	0.99641967	0.9761726	0.95063025	0.9658209	0.97395355	0.9600562	0.9591618	0.9777269	0.97057235	0.9660067	0.9864603	0.95204914	0.999571	0.9869663	0.9634708	0.9841349	0.9878676	0.95677006	0.98812	0.98782337	0.99167067	1.0	0.9724451	0.9562124	0.9627511	0.97711235	0.9906595	0.9846792	0.9968158	0.9347005	0.9662206	0.9951165
piano_spel/noun	0.99996054	0.9827092	1.0	0.9860774	0.99504256	0.95393175	0.99465674	0.99789244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.97682893	0.9799735	0.99983937	1.0	1.0	0.98927015	1.0	0.98401904	0.9620724	1.0	1.0	0.98961014	0.97757596	0.961789	0.98156565	0.98115355	1.0	0.9161885	0.998671	0.98803335	0.99548656	0.96989757	0.9684152	0.9870544	1.0	0.968583	0.9693122	0.9850131	0.9565187	0.99981695	0.95897585	1.0	0.997163	0.9746609	0.99420804	1.0	0.9604229	1.0	0.9990695	0.99091595	0.98236567	0.9768006	0.9672182	0.98534715	0.9809813	0.99960285	1.0	1.0	0.96419936	0.9221813	0.97547513	0.99000406	0.99700224	0.94788057	0.9775808	0.99877024	0.95888996	0.99509585	1.0	0.9660672	0.98121357	1.0	0.0	0.9917844	0.98652494	0.99391556	0.9952964	0.966033	1.0	1.0	1.0	0.9807515	1.0	0.9855266	0.9720632	0.9942838	0.9908885	0.9882607	0.9837495	0.99328345	0.99993426	0.9893583	0.99368423	0.9998402	0.97019726	1.0	0.9949076	0.97990024	0.9891899	0.9260718	0.99059415	0.9790356	0.9496786	1.0	0.9920859	0.99278414	1.0	1.0	1.0	1.0	0.9249812	0.95625347	0.99766576	0.99979365
plek/noun	0.97979784	0.9796934	0.96179223	0.9187701	0.8991558	0.945079	0.98070526	0.89331865	0.96619844	0.9924856	0.9203594	0.9256754	0.9991883	0.99956983	0.884636	0.96714294	0.9671028	0.92126477	0.9243162	0.9469226	0.9262771	1.0	0.96498656	0.9121689	0.96437836	0.9782466	0.9346893	0.94730717	0.9098877	0.9593506	0.90659595	0.94844687	0.9832131	0.9692105	0.86506337	0.9135538	0.88762134	0.93986076	0.92622745	0.9526245	0.91151655	0.9130281	0.95373523	0.94991803	0.88246506	0.9262276	0.972083	0.92525923	0.87559694	0.9042596	0.9184279	0.9163677	0.99183	0.7580831	0.93616146	0.9863344	0.8847138	0.92728925	0.9494984	0.93231225	0.9247917	0.9759137	0.90258837	0.8729484	0.846792	0.8620544	0.93838656	0.9666258	0.89647806	0.8701944	0.99967635	0.9067235	0.9162725	0.9547037	0.9277919	0.95446193	0.97204053	0.9917844	0.0	0.92582107	0.93369526	0.95042294	0.9215044	0.8805347	0.9302867	0.9383972	0.91894084	0.9854662	0.8982432	0.9684976	0.8724337	0.84597385	0.87782764	0.89170164	0.8963957	0.9071482	0.92764544	0.93984735	0.94208634	0.9885113	0.8760798	0.9342115	0.8776601	0.91798216	0.87765294	0.9601855	0.9604456	0.9784237	0.98593915	0.9425443	0.8999367	0.92105514	0.93033147	0.96385807	0.9382055	0.99442315	0.91611576	0.89448327	0.9656824
plezier/noun	0.97418773	0.9928746	0.9999483	0.93794495	0.91033804	0.97046614	0.9959983	0.9304675	0.9586323	1.0	0.9675453	0.97145694	1.0	1.0	0.9213477	0.97550404	0.94465536	0.91581845	0.91221964	0.97021836	0.9149293	0.9904668	0.9481062	0.9137539	0.9939125	0.9997921	0.9979195	0.9558946	0.94303244	0.9656603	0.9819124	0.993708	0.99092746	0.9950333	0.9654449	0.9029311	0.9449024	0.9482913	0.9925635	0.9663468	0.9598723	0.94215006	0.96266544	0.9429385	0.951846	0.9597075	1.0	0.95393085	0.9496672	0.95835084	0.95597345	0.9704275	0.99473614	0.9128015	0.9558698	0.96324694	0.9569625	0.96719426	0.9734922	0.95084816	0.9288024	0.9654209	0.9480025	0.94979006	0.9391655	0.8797633	0.9431731	0.9563826	0.93727916	0.91364956	1.0	0.9615916	0.98560536	0.98081195	0.95237356	0.96802837	0.9373101	0.98652494	0.92582107	0.0	0.951872	0.9762287	0.9660243	0.9297165	0.9174762	0.9918568	0.9725609	0.9999582	0.9170616	0.9514093	0.97759295	0.9636527	0.9530249	0.9440038	0.92027754	0.9606217	0.9391163	0.9590145	0.92656106	0.99423635	0.94121176	0.9489233	0.9386488	0.91447496	0.90660524	0.9821541	0.978603	0.97774637	0.98680365	0.95975643	0.962414	0.9415549	0.9673806	0.98498553	0.94439834	1.0	0.9280348	0.9386156	0.969707
refrein/noun	0.9868288	0.96415335	0.98974097	0.9894844	0.9851932	0.9937719	0.97901434	0.9734703	0.993028	1.0	0.99787086	0.99492943	0.9934256	0.9990822	0.97816485	0.99780315	0.8823548	0.9523693	0.9663361	0.9855831	0.97819406	1.0	0.9543153	0.9626001	0.9941086	0.99913716	0.9908385	0.9529883	0.96023655	0.9063819	0.98795325	0.98463565	0.99755406	0.99680907	0.97898984	0.9711132	0.9627338	0.99529403	0.9783519	0.9939254	0.92809534	0.9984018	0.9862086	0.9724355	0.97677547	0.9841424	0.9453462	0.9897975	0.9979267	0.9615549	0.98200715	0.992082	0.9622493	0.9547891	0.97059906	0.98834586	0.95533544	0.84496367	0.9995553	0.99255764	0.94893855	0.9739147	0.992982	0.96431905	0.9063004	0.92738885	0.99424297	0.9845448	0.94967127	0.9223022	0.98442674	0.9998747	0.9143705	0.9716004	0.9784309	0.96758825	0.9989311	0.99391556	0.93369526	0.951872	0.0	0.9836361	0.98309565	0.9662112	0.99358094	0.9922225	0.9619888	0.99584377	0.9667922	0.9771216	0.9783045	0.9544343	0.9845865	0.95101875	0.98930204	0.9442938	0.9632687	0.9859502	0.9774494	0.9852814	0.97389877	0.96748614	0.9707256	0.9804021	0.95681643	0.95125633	0.9670982	0.98233926	0.9758699	0.95003	0.9667182	0.99648917	0.99124545	0.99958813	0.9795831	0.9860283	0.915362	0.99040264	0.98430246
republiek/noun	0.98014987	0.9620369	0.9680905	0.9667566	0.9407362	0.95003587	0.9583975	0.97426593	0.987443	0.9995065	0.9570452	0.92868924	0.9912659	0.932918	0.9624669	0.8982321	0.97982556	0.9719024	0.9722603	0.97554946	0.9451329	0.9936586	0.9617555	0.98053026	0.96132624	0.95554405	0.9492229	0.97407514	0.95499885	0.97152054	0.88745236	0.98929393	0.9966663	0.96864605	0.97458386	0.8801013	0.96931815	0.9749204	0.9704724	0.92424613	0.94867766	0.9444452	0.9649225	0.9190173	0.8333806	0.94557816	0.9838653	0.9563849	0.9215702	0.9107262	0.9162233	0.96706116	0.9902514	0.9085562	0.9836555	0.9605778	0.88394445	0.9384053	0.9348675	0.9565257	0.9295879	0.9705938	0.9493036	0.87793684	0.95014286	0.92637265	0.98201275	0.96871984	0.94672847	0.96917516	0.9565668	0.97110677	0.94692904	0.98844784	0.9793898	0.90556276	0.983096	0.9952964	0.95042294	0.9762287	0.9836361	0.0	0.8871732	0.97911155	0.99053556	0.98562294	0.9477092	0.9742306	0.9577368	0.92269695	0.76942444	0.92583734	0.8584934	0.9656982	0.9661367	0.93778044	0.9684186	0.92279464	0.9512674	0.95551354	0.93674195	0.94491553	0.9372691	0.96128523	0.8491572	0.8164415	0.95439404	0.95873517	0.9584819	0.88308567	0.84052336	0.9277761	0.9529532	0.9372074	0.9719847	0.99597806	0.9176065	0.92635685	0.98681885
rijk/noun	0.9566425	0.9639539	0.99755424	0.89332294	0.9604828	0.9115238	0.9637808	0.9030807	0.98773694	0.99858207	0.98572785	0.9528711	0.9969516	0.9451087	0.9479829	0.96399236	0.9862243	0.94548535	0.9318094	0.9541186	0.9691269	0.94898313	0.9008772	0.9555515	0.9498791	0.9744242	0.96925735	0.98363227	0.9103124	0.9685413	0.8880253	0.9845576	0.94981307	0.97937155	0.9465074	0.92041487	0.91320586	0.95605826	0.9811291	0.9500404	0.9525447	0.96213967	0.9577076	0.9649609	0.86057746	0.91990846	0.9940855	0.84733605	0.9119271	0.9312808	0.92413694	0.94165564	0.988558	0.9088516	0.9159526	0.95295626	0.91638356	0.95717806	0.9376199	0.8462268	0.89828503	0.95367324	0.9317451	0.8837867	0.9448572	0.91697073	0.9044332	0.9353502	0.9065277	0.96055746	0.97800183	0.94755155	0.9293389	0.9392879	0.9417714	0.9304678	0.92833835	0.966033	0.9215044	0.9660243	0.98309565	0.8871732	0.0	0.9284316	0.97642875	0.9642127	0.9643518	0.97816443	0.91537356	0.96976006	0.8695049	0.88598347	0.9358027	0.85552996	0.9330367	0.9354362	0.9355587	0.91603947	0.95046985	0.9792745	0.92489785	0.96038765	0.9571789	0.9400188	0.92520183	0.90208614	0.9714613	0.97798634	0.94269973	0.84513056	0.9238452	0.96287096	0.94465435	0.9693651	0.9479766	0.9793092	0.9343661	0.93168676	0.9869398
