	BMW/name	Brussel/name	Gill/name	Kinepolis/name	Konmar/name	Unilever/name	aandeel/noun	aanzienlijk/adj	abonnement/noun	alles/noun	alternatief/noun	amusement/noun	antibioticum/noun	appartement/noun	arbeid/noun	arbeid_kracht/noun	artikel/noun	bedrijf/noun	bedrijf_investering/noun	bel/verb	bewering/noun	bier/noun	boek/verb	bus/noun	charme/noun	coke/noun	consument/noun	dat/det	devaluatie/noun	die/det	diesel/noun	ding/noun	dollar/noun	echt/adj	effectbejag/noun	elektriciteit/noun	en/vg	erg/adj	eten/noun	euro/noun	extreem/adj	fabrikant/noun	factuur/noun	flink/adj	formule/noun	genees_middel/noun	gerecht/noun	goud/noun	grafiek/noun	grond/noun	grondstof/noun	ham/noun	heel/adv	heruitgave/noun	het/noun	hoe/adj	hoofdzakelijk/adj	hotel/noun	hout_soort/noun	huisvuil_zak/noun	huur_woning/noun	iets/noun	inkoop/noun	inseminatie/noun	internet/noun	juist/adv	kamer/noun	kantoor_ruimte/noun	kleding/noun	kool/noun	kop_DIM/noun	krediet/noun	kwaliteit/noun	lekker/adj	lening/noun	leven_middel/noun	lijn_dienst/noun	luchtvaart_maatschappij/noun	maaltijd/noun	maatschappij/noun	makelaar/noun	medicijn/noun	meestal/adv	merk/noun	merkelijk/adj	mest/noun	middel/noun	mode/noun	model/noun	niet/adv	nog/adv	om/comp	onderwijs/noun	oog/adj	opvang/noun	overigens/adv	pak_DIM/noun	paraplu/noun	pc/noun	permanent/adj	pin/verb	populist/noun	prijs/noun	product/noun	productie/noun	programma/noun	reis/noun	relatief/adj	rij_DIM_huis/noun	rij_auto/verb	rommel/noun	rook/verb	sperma/noun	spul/noun	spul_DIM/noun	ster_restaurant/noun	strafschop/noun	strafschop_doelpunt/noun	stroom/noun	stuk/noun	tarief/noun	te/comp	techniek/noun	technologie/noun	telecom_aandeel/noun	ticket/noun	trip/noun	truc/noun	tweewieler/noun	type/noun	uiteindelijk/adj	uitgave/noun	vaak/adj	veel/adj	versie/noun	vervanging/noun	vervoer/noun	vlag/noun	vlees/noun	vlucht/noun	vooral/adv	vrij/adj	wao/noun	was_poeder/noun	wij/pron	winkel/noun	woning/noun	ze/pron	zo/adj	zo/adv
strafschop/noun	0.9621272	0.9194536	0.93935883	0.97119015	0.9640427	0.95910513	0.92018694	0.97633976	0.9695497	0.9509891	0.93501925	0.98622423	0.9690465	0.9067418	0.97644603	0.9687543	0.8969209	0.9781549	0.98591346	0.9633819	0.9719405	0.96363306	0.8753343	0.93464285	0.96730095	0.9526103	0.9928958	0.99384487	0.9617215	0.9814711	0.9450049	0.97732234	0.92798215	0.95561445	0.99335617	0.97750443	0.85281277	0.93065995	0.9769767	0.9366302	0.974136	0.98549604	0.9729063	0.936662	0.96289057	0.97025174	0.9743881	0.9319812	0.9658383	0.94840676	0.97243595	0.96188253	0.9587543	0.9894662	0.9789258	0.9741316	0.96210945	0.96673095	0.9891606	0.95699805	0.93773013	0.9551723	0.9847063	0.9756307	0.9782327	0.94831336	0.9439763	0.98072577	0.9678688	0.96295995	0.90618455	0.9546587	0.9553658	0.9529208	0.9715913	0.96169233	0.96271276	0.9833574	0.97972625	0.9774212	0.9462892	0.97384626	0.95056784	0.96469444	0.96284175	0.98302174	0.97747046	0.9635919	0.9755427	0.9590829	0.871872	0.9914844	0.9708789	0.90420294	0.96509206	0.90210414	0.94816196	0.967223	0.96221524	0.9609467	0.96691006	0.9711764	0.9659973	0.97941726	0.9561467	0.9433199	0.95225525	0.9749639	0.99299353	0.9512064	0.9510566	0.96991074	0.95589614	0.9839915	0.9749773	0.9741463	0.0	0.7581633	0.968822	0.9667603	0.96445847	0.986557	0.96752983	0.9825688	0.98475194	0.9356952	0.89920926	0.96917593	0.9603812	0.9338975	0.7554143	0.91525733	0.980179	0.9622848	0.9767694	0.68021643	0.98063684	0.9662977	0.9703145	0.9523238	0.9516232	0.82592666	0.9797387	0.98519427	0.9458577	0.95200324	0.94554454	0.9918106	0.9837615	0.9952545
strafschop_doelpunt/noun	0.9992579	0.98230636	0.9468722	0.99924976	0.99947995	0.98823917	0.990263	0.98811203	0.9781294	1.0	0.9857448	0.9867948	0.96512824	0.9902934	0.99980253	1.0	0.9822886	0.9953052	1.0	0.9722415	0.99341613	0.99710155	0.9631735	0.9851748	0.96528566	0.99845713	0.9963988	1.0	0.9809397	0.94205195	0.98914194	0.99970114	0.9886721	0.9951384	0.97284573	0.99707115	0.92306846	0.98368335	0.9998843	0.98973095	0.9891155	0.9960252	0.98696995	0.96135473	0.975619	1.0	0.98795575	0.9750283	0.98723197	0.9885573	0.99700433	0.9918092	0.97756237	0.9971729	0.9943678	0.99982816	0.9976771	0.99319595	1.0	0.98525	0.99761087	0.9671463	0.9944846	0.9169408	0.9894315	0.9711767	0.99762386	0.9992837	1.0	0.9905857	0.9450901	0.9835076	0.97238976	0.9913234	0.98997664	1.0	0.96440977	1.0	0.99875915	0.99813235	0.9767125	0.99930894	1.0	0.98312455	0.99395955	1.0	1.0	0.97535676	0.99097186	0.99093664	0.98707527	0.9914432	0.9927291	0.9462829	0.99681336	0.98888385	0.9748194	1.0	0.98820657	0.9912474	0.9964763	1.0	0.99597114	0.9992886	0.98883206	0.9911552	0.9696349	0.98673147	0.98041433	0.9914962	0.96150684	0.98594844	1.0	0.9980058	0.9784906	0.9906093	0.7581633	0.0	0.99942684	0.9889723	0.9962566	1.0	0.9837635	0.99311125	0.9991232	0.9756452	0.9708785	0.99123645	0.9767496	0.95947033	0.96600926	0.98630804	1.0	0.9487695	0.99648887	0.94793457	0.9858988	0.99997556	0.9768418	0.97897077	0.96919966	0.9250628	0.98458433	0.9901346	0.9489772	0.99772877	0.98098296	1.0	0.99516636	1.0
stroom/noun	0.92383385	0.91859436	0.9779928	0.9517794	0.97299385	0.9121286	0.8383356	0.91280717	0.8696785	0.9781069	0.95965946	0.983829	0.93971914	0.8740507	0.9671898	0.85646963	0.90717894	0.8190918	0.9801983	0.94293535	0.94858956	0.9028969	0.8770463	0.89483935	0.96842456	0.9587801	0.87668025	0.9139978	0.94374776	0.97295004	0.89336324	0.9822417	0.78097755	0.9594008	0.98264015	0.852945	0.8914056	0.94464314	0.94748926	0.77056986	0.9515067	0.93259275	0.87784255	0.9134309	0.9499784	0.96018976	0.96416104	0.9339875	0.9535202	0.9018495	0.9031449	0.9193233	0.9400645	0.9840291	0.9697744	0.94987833	0.90284574	0.8951912	0.9773682	0.9178383	0.8528503	0.9508732	0.96476024	0.993133	0.9059556	0.92233676	0.8731985	0.8113402	0.9259641	0.9507796	0.9718822	0.87263334	0.9679904	0.9725301	0.85786253	0.93848675	0.9532389	0.89511174	0.87738657	0.90824604	0.95909345	0.9184201	0.9376347	0.89935315	0.9815403	0.90101624	0.93360394	0.9734592	0.9229267	0.9784349	0.8414325	0.8846066	0.897561	0.97417986	0.8775344	0.9275547	0.8727186	0.96084476	0.8778448	0.9323138	0.9682628	0.9717058	0.8174636	0.895363	0.8446747	0.93703824	0.8924302	0.91221935	0.99448866	0.959574	0.9881202	0.9541265	0.9601861	0.9104083	0.96778756	0.99399775	0.968822	0.99942684	0.0	0.7759113	0.88579524	0.9469555	0.9324358	0.91151696	0.95445704	0.85356927	0.9112856	0.98291814	0.9852591	0.9404666	0.89449626	0.879405	0.922236	0.9499319	0.9471767	0.9614722	0.8955483	0.9132033	0.93240786	0.8519588	0.9092299	0.95212376	0.92197776	0.9723501	0.9658692	0.8582296	0.80407965	0.9888383	0.97037846	0.9807981
stuk/noun	0.84572685	0.8528361	0.992304	0.93520975	0.93845683	0.80619085	0.61531675	0.8809675	0.72810227	0.8960836	0.9102211	0.98371565	0.92908704	0.79349947	0.9337172	0.81183445	0.7884731	0.6974176	0.9633995	0.88000923	0.9599381	0.8240193	0.73392904	0.8283289	0.9627061	0.911456	0.8075241	0.8695379	0.95261157	0.9329332	0.7904886	0.8969455	0.48171467	0.9032377	0.9994755	0.7996202	0.7889024	0.8830593	0.92409235	0.43803048	0.91361475	0.87891316	0.781126	0.81325936	0.90819836	0.9206226	0.9056574	0.85409534	0.9266724	0.7576928	0.9005977	0.9099169	0.9122279	0.98416626	0.8918686	0.92775714	0.8576739	0.8079001	0.9869813	0.8790951	0.7515499	0.8703845	0.92476654	0.97011256	0.8736098	0.866423	0.77393687	0.70152044	0.88526934	0.90332437	0.91012627	0.79381776	0.9138249	0.92482454	0.70169383	0.9293344	0.97038436	0.86067075	0.80534786	0.8778543	0.90065587	0.88933295	0.88397765	0.8369764	0.9476056	0.8307183	0.8865986	0.94832104	0.8508286	0.9569245	0.7934405	0.9674071	0.8623547	0.9517816	0.84827375	0.81898314	0.8246563	0.94885916	0.8482789	0.85488904	0.92117035	0.9871801	0.5489227	0.82445335	0.70370567	0.8557351	0.849303	0.85716707	0.9408161	0.9768869	0.97441226	0.89709944	0.9661608	0.88339233	0.9624403	0.9892437	0.9667603	0.9889723	0.7759113	0.0	0.7799014	0.95827967	0.93403774	0.9451257	0.97523606	0.6721798	0.9070369	0.96237695	0.9610264	0.8357022	0.7689622	0.7682705	0.93133795	0.934943	0.8244797	0.9419067	0.8780474	0.91739565	0.8323857	0.7877086	0.8701383	0.87673736	0.8918893	0.9538695	0.92944425	0.71929324	0.6208751	0.95164204	0.9586963	0.97555935
tarief/noun	0.89544857	0.91240454	0.992162	0.8842281	0.93051213	0.7726648	0.5842468	0.90280056	0.83549213	0.98466045	0.9553076	0.99430496	0.96792656	0.89403933	0.9199126	0.95073265	0.9033256	0.8192389	0.9107378	0.8913784	0.9887178	0.8752633	0.7483369	0.9008026	0.9736793	0.92402554	0.850425	0.8687944	0.96329004	0.96917874	0.8238963	0.97859436	0.6689345	0.9682145	1.0	0.9003719	0.90739274	0.95410675	0.9760963	0.610234	0.972143	0.9221165	0.86197	0.87918705	0.8865105	0.9170066	0.9598103	0.9401561	0.9433654	0.89425206	0.941914	0.9159482	0.9532564	0.9568897	0.988674	0.97793174	0.9279908	0.95180905	0.9963217	0.85786206	0.8871175	0.94860524	0.9336101	0.98067117	0.8732593	0.95769435	0.909908	0.9054224	0.9109206	0.96844554	0.91124564	0.786248	0.9524892	0.9555391	0.7199972	0.9229315	0.93223274	0.8562554	0.86602366	0.8848452	0.9281434	0.8972811	0.93093157	0.9232119	0.9450388	0.96668106	0.9463871	0.977889	0.9283228	0.9660122	0.8493957	0.9179657	0.9037877	0.9959838	0.91715646	0.8888902	0.85835165	0.9761427	0.8867603	0.94612134	0.91020775	0.9973973	0.6901104	0.8438316	0.87232184	0.9532285	0.94833034	0.869763	0.97635335	0.97878677	0.9857432	0.94467556	0.9860494	0.9643458	0.98083085	0.9593928	0.96445847	0.9962566	0.88579524	0.7799014	0.0	0.9750106	0.9649764	0.96618104	0.94237185	0.8023579	0.9412978	0.9656747	0.98142374	0.92994356	0.856611	0.8346915	0.96796346	0.958082	0.9385979	0.9580415	0.91197777	0.96816003	0.90139896	0.91103655	0.9460343	0.9702003	0.9035887	0.97104967	0.9410192	0.86602986	0.86595744	0.9970554	0.98854214	0.99487036
te/comp	0.99613243	0.96745026	0.9980677	0.9917496	0.99202096	0.9761292	0.9716436	0.9398056	0.993054	0.9241884	0.92325616	0.9796711	0.996481	0.98576856	0.97635645	0.981672	0.98094153	0.94043267	1.0	0.95750684	0.89583063	0.98818094	0.9756989	0.9662912	0.96206236	1.0	0.98057145	0.9230186	0.97763586	0.8983621	0.99541134	0.94815487	0.98058784	0.9356736	1.0	0.97468877	0.9568591	0.9542007	0.9721339	0.97228557	0.951232	0.9774158	0.9977907	0.9352585	0.98454726	0.96891457	0.9974117	0.9871532	0.99493515	0.919204	0.96062857	1.0	0.9356109	1.0	0.91256416	0.96328235	0.9667054	0.9928737	1.0	1.0	0.9799491	0.956245	0.96857065	1.0	0.9616196	0.8946983	0.9778259	0.9922568	0.98297423	0.9730186	0.9913367	0.951586	0.9734039	0.9706829	0.97382736	0.9848892	0.99909866	0.96855885	0.98237157	0.9273309	0.99389434	0.9852164	0.96611637	0.9672328	0.9510079	0.9986376	0.9337332	0.9978469	0.98772985	0.8721703	0.8974168	0.5670353	0.97353595	0.9983411	0.97714615	0.91845167	0.98254985	0.96588707	0.9808873	0.9032204	1.0	1.0	0.95050156	0.927414	0.9591881	0.9609084	0.9620307	0.96750146	0.9560961	0.9815427	0.99609363	0.9744935	0.9572469	0.9784567	1.0	1.0	0.986557	1.0	0.9469555	0.95827967	0.9750106	0.0	0.98864365	0.98218304	1.0	0.9792162	0.986707	0.9150639	1.0	0.96529263	0.959086	0.9668059	0.9789781	0.9145695	0.97940487	0.910118	0.9419393	0.91543984	0.9717367	0.9628724	0.91869223	0.9342902	0.9527334	0.9788236	0.95920366	0.9538225	0.94857126	0.9408015	0.9716765	0.9797005
techniek/noun	0.9385177	0.9410314	0.9947606	0.952761	0.97856796	0.9709525	0.9334811	0.91969496	0.9658304	0.9238905	0.9101025	0.99061656	0.9959233	0.9461974	0.95987964	0.9792437	0.9429342	0.8661192	0.9846084	0.928844	0.96779937	0.96629816	0.9309284	0.96836805	0.97546524	0.9960677	0.9042793	0.9676337	0.9949161	0.94668186	0.97303635	0.93642896	0.9457812	0.93482214	1.0	0.95259446	0.86322296	0.930121	0.9537152	0.94995576	0.924616	0.84617937	0.9714039	0.93564916	0.965432	0.9572689	0.9373233	0.9187364	0.98190266	0.8935295	0.96664274	0.98706645	0.93004066	0.96722794	0.924544	0.94153434	0.954718	0.94376016	0.9965573	1.0	0.9810865	0.9643607	0.9519351	1.0	0.91217685	0.9244865	0.93027806	0.9749656	0.9531743	0.96480197	0.98444206	0.9288303	0.95605314	0.95404017	0.95787054	0.99483454	0.9775724	0.95650196	0.95249647	0.9301573	0.96780175	0.97900033	0.95595276	0.9394223	0.9946704	0.9694449	0.94661707	0.9459526	0.91174316	0.95117146	0.9314238	0.96628916	0.94410974	0.9489083	0.96441543	0.86496055	0.96522284	0.96541315	0.94884515	0.96047795	0.98827744	0.990848	0.93076926	0.90519255	0.9123033	0.9339673	0.91941726	0.92720383	0.93866485	0.9998197	0.997742	0.94694674	0.98219573	0.9324519	0.9945969	0.99260205	0.96752983	0.9837635	0.9324358	0.93403774	0.9649764	0.98864365	0.0	0.81721526	0.9897313	0.95379895	0.9714526	0.94961584	0.99611336	0.8774907	0.9410174	0.951605	0.9262057	0.92286664	0.90326333	0.9335876	0.9707885	0.9621547	0.97128457	0.93671507	0.8595919	0.9479481	0.9734302	1.0	0.92939866	0.93406767	0.9448574	0.9881083	0.9542909	0.95683753
technologie/noun	0.9673969	0.9159384	0.98799604	0.9609185	0.9919862	0.9510368	0.88373816	0.94421726	0.942925	0.9380991	0.96812487	0.9844129	0.98081374	0.96232265	0.96180683	0.9825892	0.9426973	0.793161	0.9905058	0.97217906	0.97676367	0.97043926	0.902103	0.9688243	0.96126574	0.98873323	0.88565993	0.96616006	0.9903727	0.9883913	0.97795475	0.9697392	0.9160193	0.98358196	1.0	0.94562155	0.9038193	0.9181365	0.96916366	0.9442976	0.9613641	0.8071825	0.97438467	0.9157275	0.9558964	0.96130866	0.96938884	0.9445659	0.9557961	0.9594055	0.96557343	0.98618233	0.97213465	0.9859947	0.99100596	0.9786265	0.9661198	0.98172474	1.0	0.9912663	0.96774966	0.98555166	0.98373	0.99664164	0.8610951	0.93613315	0.94195646	0.9870845	0.9447662	0.9506223	0.9942983	0.9589175	0.97593194	0.9709896	0.9673256	0.99764764	0.9652441	0.919469	0.96414506	0.8901842	0.9625813	0.9605714	0.9617899	0.9223493	0.97148275	0.99847335	0.93541324	0.89027023	0.92472404	0.9982389	0.967339	0.9453214	0.9665602	0.97711205	0.9800547	0.89460033	0.9721359	0.9794159	0.87637126	0.9905641	0.98166716	0.98180395	0.94876415	0.8909447	0.9110097	0.94502604	0.96060765	0.9135104	0.96314305	0.9710107	0.97912854	0.9877101	0.9923069	0.960112	0.9907857	0.99333537	0.9825688	0.99311125	0.91151696	0.9451257	0.96618104	0.98218304	0.81721526	0.0	0.9395884	0.96603364	0.95013887	0.94285166	0.9980406	0.91863364	0.9266467	0.9476572	0.94502586	0.9532902	0.9217129	0.9754727	0.975206	0.9476881	0.9761299	0.93520516	0.851521	0.9608886	0.98965305	0.9875831	0.99532473	0.9164502	0.9602173	0.99538004	0.9759226	0.98264927
telecom_aandeel/noun	0.976904	0.97873867	0.9884621	0.9495963	0.97841775	0.8953063	0.822298	0.94173497	0.9822268	0.99614584	0.97318643	0.99823	0.98201704	0.98178166	0.9982199	0.9885786	0.97553706	0.8852025	0.92487544	0.97168905	0.9992488	0.9506838	0.86039495	0.99101233	0.9998848	0.9978522	0.9657735	0.9805843	0.97092074	1.0	0.91777134	1.0	0.8849472	1.0	1.0	0.985116	0.93348193	1.0	0.9988687	0.9015615	0.98555386	0.91833615	0.9627935	0.9182338	0.9831511	0.94727516	0.99060196	0.96412724	0.93276066	0.98742574	0.9994753	0.9869222	0.9782756	0.9968451	1.0	1.0	0.9831536	0.98711157	0.9934183	0.96329206	0.97699285	1.0	0.96544385	0.9753341	0.9956423	0.97654825	0.98284245	0.97549355	0.9985037	0.9987191	0.94796085	0.9363187	0.9936226	0.9977463	0.91583455	0.9077214	0.9786548	0.95400894	0.9900174	0.95975757	0.96605736	0.9551788	1.0	0.96113265	0.985994	0.9856904	0.9906179	0.99064755	0.97540045	1.0	0.94288963	0.99732494	0.98783404	0.99980664	0.9954563	0.9571687	0.97376055	0.987891	0.96647376	0.9959443	0.9972365	0.9981284	0.94724214	0.9463176	0.9107757	0.9968798	0.9936643	0.9546908	0.985838	0.9980606	0.9918116	0.9727911	0.98930085	0.9963095	0.9959663	0.9763726	0.98475194	0.9991232	0.95445704	0.97523606	0.94237185	1.0	0.9897313	0.9395884	0.0	0.9756835	0.994347	1.0	0.9961747	0.99386066	0.9499087	0.94932276	1.0	1.0	0.9834336	0.98842514	0.9539416	0.985813	0.9855034	0.9847135	0.9514452	0.9992569	0.99601686	0.986329	1.0	0.98986256	0.985397	1.0	0.9998178	1.0
ticket/noun	0.8640237	0.7075072	0.9579893	0.8771546	0.9239939	0.89628667	0.7673227	0.90974456	0.6934412	0.9466824	0.9674731	0.9699522	0.93341744	0.8030526	0.961783	0.8330988	0.828326	0.76749766	0.9695015	0.84299725	0.97714895	0.8468678	0.8213254	0.7675148	0.96846	0.89671063	0.85933375	0.9395341	0.95904994	0.97075355	0.83644027	0.97608215	0.62397313	0.9655088	0.9999392	0.82427704	0.8601978	0.9463698	0.9422601	0.5599919	0.94715846	0.92774844	0.8140801	0.9245008	0.9027431	0.9157058	0.9204883	0.8600284	0.9089542	0.83469164	0.944872	0.87071794	0.94468683	0.96056056	0.9771393	0.985572	0.8803783	0.8418697	0.98896956	0.8690641	0.76399076	0.94593316	0.93799895	0.9514005	0.8786215	0.9497664	0.79222625	0.76993793	0.9090552	0.92551285	0.9294118	0.8234591	0.97401184	0.9597033	0.76853085	0.9309691	0.9364499	0.86212814	0.7938528	0.8971412	0.92287844	0.9051483	0.9366475	0.8807357	0.9479644	0.8479072	0.9466285	0.919132	0.89766455	0.98930997	0.83974206	0.9903989	0.9076326	0.95662546	0.8270813	0.9160963	0.84142196	0.94379914	0.8258867	0.86918104	0.9330237	0.98790544	0.66395485	0.9026035	0.8519187	0.884481	0.86219287	0.92376643	0.9840234	0.95720977	0.9859798	0.93495595	0.9583664	0.9254832	0.93469036	0.93643767	0.9356952	0.9756452	0.85356927	0.6721798	0.8023579	0.9792162	0.95379895	0.96603364	0.9756835	0.0	0.864201	0.9655165	0.9085695	0.8939818	0.86274076	0.82858676	0.9719155	0.9694041	0.9090828	0.9353285	0.8967974	0.903111	0.8969911	0.78933036	0.9546328	0.9148202	0.9386134	0.96522117	0.9553375	0.76422405	0.6581047	0.98881996	0.92181927	0.9344211
trip/noun	0.94686985	0.9089352	0.96548545	0.9777777	0.9787968	0.9630145	0.94113266	0.92575425	0.89881164	0.9594569	0.96843195	0.9687153	0.968701	0.89884895	0.9347249	0.9024487	0.939003	0.9028795	0.9759964	0.93575263	0.97031397	0.8999101	0.8980028	0.9058905	0.97360986	0.94534177	0.97489375	0.9632349	0.9647764	0.9765189	0.931018	0.9779445	0.8954724	0.9709668	0.990134	0.9319991	0.87372714	0.96848273	0.94026357	0.90804684	0.9357179	0.9554224	0.95541906	0.9322186	0.9578843	0.9723221	0.9588139	0.898354	0.9621991	0.94538987	0.9408885	0.97389364	0.93815786	0.9607299	0.96367526	0.97759455	0.9220022	0.89735806	0.9856927	0.9308108	0.92337096	0.9876175	0.9751489	0.97970265	0.9443695	0.9667045	0.950379	0.92075634	0.9496897	0.94078755	0.94512933	0.93782437	0.96156603	0.9656734	0.9381953	0.95071316	0.9318957	0.9203308	0.91004354	0.9217768	0.9416561	0.96501833	0.9501954	0.94980025	0.9884692	0.8882177	0.9899599	0.98023015	0.95704764	0.96101946	0.93340087	0.97954965	0.949683	0.9150044	0.9355979	0.9465292	0.9079859	0.95583725	0.92193323	0.929264	0.96487117	0.98228425	0.9256104	0.9564179	0.9397181	0.93630344	0.8320512	0.947569	0.98669904	0.98838454	0.96977794	0.945435	0.9749525	0.93875575	0.94586664	0.9982162	0.89920926	0.9708785	0.9112856	0.9070369	0.9412978	0.986707	0.9714526	0.95013887	0.994347	0.864201	0.0	0.940231	0.97025096	0.9624532	0.91796625	0.935986	0.96936154	0.96183693	0.94788224	0.95495546	0.9340836	0.89897233	0.9603896	0.83907706	0.9254858	0.94622046	0.9804679	0.98923403	0.94344383	0.8960407	0.8879946	0.9662425	0.973926	0.97146535
truc/noun	0.9444598	0.9566917	0.9899572	0.98652506	0.9742949	0.97881603	0.9487483	0.9696018	0.9755801	0.9595432	0.95700014	0.9754547	0.99997765	0.97113025	0.9704662	0.98280954	0.95769364	0.9245009	0.99765784	0.94434845	0.91613626	0.98014355	0.94073606	0.97643477	0.985467	0.9806919	0.97186273	0.984112	0.9944802	0.93278897	0.9807098	0.98877317	0.966799	0.93956053	0.99860674	0.9675798	0.9244298	0.97862226	0.9697854	0.9684975	0.97601163	0.92586493	0.96668005	0.9596674	0.9592676	0.9762217	0.9753861	0.9596233	0.9719689	0.9459914	0.9868282	0.982412	0.9544888	0.98141456	0.9556674	0.97058773	0.9395559	0.9578387	1.0	0.9958883	0.992509	0.9707729	0.9613044	0.9842042	0.96774065	0.96477324	0.97312623	0.9825202	0.9667577	0.993447	0.984685	0.95099556	0.94079685	0.9880111	0.96963584	0.974849	0.99242693	0.9861307	0.9798943	0.9764367	0.9785891	0.9614261	0.99010026	0.9540386	0.97692883	0.9941518	0.952369	0.9547307	0.9291814	0.97990376	0.9693172	0.93401265	0.9953041	0.98226506	0.9616627	0.9400406	0.96633166	0.98151493	0.9735804	0.97034067	0.9223268	0.9745073	0.94821733	0.93702364	0.95797193	0.9655695	0.95822304	0.94980294	0.981354	0.9790632	0.994329	0.9421302	0.9875288	0.95369524	0.98581946	1.0	0.96917593	0.99123645	0.98291814	0.96237695	0.9656747	0.9150639	0.94961584	0.94285166	1.0	0.9655165	0.940231	0.0	0.96889454	0.96880805	0.9772822	0.95662355	0.97608364	0.97709763	0.96258754	0.9759711	0.98035884	0.95335484	0.9957781	0.9589696	0.9565258	0.9667408	0.97376853	0.9725195	0.97332	0.94299644	0.9705277	0.99936044	0.9831663	0.98276037
tweewieler/noun	0.9576009	0.9487491	0.94636184	0.97402185	0.997294	0.97595644	0.95121574	0.9833258	0.95038646	1.0	0.9919452	0.99770504	0.97131985	0.9348049	0.9866118	0.95559657	0.96717876	0.9683687	0.9863112	0.9916495	0.9909092	0.9760696	0.97058344	0.966309	0.95394385	0.93645775	0.99745333	1.0	0.9831695	1.0	0.9257899	0.99735534	0.92533267	1.0	0.981632	0.97922975	0.9778552	1.0	0.9924965	0.9223243	0.9894347	0.98866004	0.9423527	0.99394417	0.94840133	0.9839245	0.987567	0.9690952	0.9873543	0.9703409	0.9907956	0.9619004	1.0	0.99076945	1.0	1.0	0.9837384	0.9597217	0.990562	0.971444	0.9451087	1.0	0.97318256	0.9070472	0.9999535	1.0	0.93332744	0.93577886	0.9815992	0.9558706	0.98236084	0.97860175	1.0	0.9946951	0.96372503	0.97147775	0.9869631	0.9782299	0.9356891	0.9994966	0.98854357	0.9669524	0.99722457	0.9768139	0.9844234	0.9659235	0.9973716	0.97842646	0.97560143	1.0	0.9907524	1.0	0.9863082	0.95787233	0.96943116	0.98994607	0.96561027	0.9528911	0.9691155	0.94868636	0.9627823	0.9859977	0.96253854	0.99109614	0.974607	0.9892961	0.97757363	0.99974513	0.9704756	0.98478323	0.9833606	0.97816104	0.9691071	0.98381513	0.99369764	0.9961965	0.9603812	0.9767496	0.9852591	0.9610264	0.98142374	1.0	0.99611336	0.9980406	0.9961747	0.9085695	0.97025096	0.96889454	0.0	0.9561098	0.99674475	0.9755637	1.0	1.0	0.9779905	0.9274112	0.9870953	0.98729485	0.9814649	0.94623923	0.9888755	0.97925293	0.9799031	0.9558304	1.0	0.9587832	0.93405074	1.0	0.98297065	0.9954515
type/noun	0.8427927	0.8775149	0.95826316	0.9604268	0.9474985	0.9400485	0.8951091	0.91341007	0.9203719	0.9456792	0.92069113	0.9745868	0.9608615	0.89751047	0.9632645	0.96775174	0.8619934	0.85885614	0.9982435	0.90127754	0.97140455	0.90633786	0.8807181	0.8880283	0.9193569	0.95625013	0.89421874	0.95467955	0.9910681	0.9560654	0.8729492	0.9301428	0.8300783	0.9034367	0.98824817	0.94675803	0.8277228	0.8601459	0.9164519	0.8373587	0.9441164	0.86681074	0.94116557	0.8996421	0.919065	0.9547445	0.9410892	0.923833	0.9541651	0.87001115	0.96744466	0.9595219	0.9078416	0.9737312	0.95085704	0.9289964	0.8878505	0.8906318	0.98825914	0.9615764	0.9093053	0.95283705	0.9597811	0.97078586	0.9155904	0.9123759	0.8782703	0.94467276	0.91584134	0.96682066	0.9280022	0.883983	0.9450977	0.9178889	0.8994429	0.9902162	0.9741555	0.8240348	0.9128043	0.85103214	0.92487866	0.9327707	0.9261572	0.85075337	0.99722624	0.9660397	0.9000851	0.9289602	0.7909377	0.9516322	0.9183295	0.9579386	0.9241374	0.92834306	0.9211214	0.87717164	0.947685	0.97597605	0.9221209	0.9149365	0.9905676	0.98627293	0.8643597	0.9034444	0.8596443	0.91103905	0.9056129	0.9361925	0.99464285	0.98725396	0.9580509	0.92500347	0.9870207	0.91753954	0.97323656	0.9937917	0.9338975	0.95947033	0.9404666	0.8357022	0.92994356	0.96529263	0.8774907	0.91863364	0.99386066	0.8939818	0.9624532	0.96880805	0.9561098	0.0	0.8862941	0.90862983	0.9287071	0.94237983	0.84248155	0.9072972	0.945024	0.9479792	0.9347	0.84471464	0.886336	0.92816347	0.967	0.96748143	0.9259717	0.8964252	0.8334831	0.94897085	0.9620593	0.9749068
