	altijd/adv	belofte/noun	braaf/adj	nieuws/noun	bekentenis/noun	duur_voort/adj	vonnis/noun	zaterdag/noun	nu/adv	dinsdag/noun	kamer/noun	uitdrukkelijk/adj	door/prep	standpunt/noun	probatie_uitstel/noun	maatregel/noun	besluit/noun	getuigenis/noun	patent/noun	overigens/adv	afschaffing/noun	vandaag/adv	invoering/noun	na/prep	Hof/name	schorsing/noun	dag/noun	wetswijziging/noun	Volkscongres/name	publiekelijk/adj	federatie/noun	oordeel/noun	overtuiging/noun	Fortuyn/name	Groen/name	dus/adv	passage/noun	bezwaar/noun	doodvonnis/noun	EADS/name	woordvoerder/noun	regel/noun	toekenning/noun	amnestie_wet/noun	deels/adv	omdat/comp	definitief/adj	snel/adj	onmiddellijk/adj	beschuldiging/noun	bond/noun	vervolgens/adv	schielijk/adj	decreet/noun	benoeming/noun	aankoop/noun	bevel/noun	daarmee/pp	zij/pron	haastig/adj	uitspraak/noun	beslissing/noun	daarna/pp	alles/noun	bestuur_accoord/noun	die/det	minister/noun	verdachte/noun	afgelopen/adj	mogelijk/adj	boycot/noun	hoewel/comp	uitslag/noun	overname/noun	om/comp	al/comp	niet/adv	dan/adv	stellingname/noun	eventueel/adj	afspraak/noun	desnoods/adv	richtlijn/noun	aantijging/noun	verbod/noun	echter/adv	hof/noun	Bill/name	om/prep	ze/pron	Arafat/name	Europees/name	verhaal/noun	stem/noun	plots/adj	mening/noun	waarschuwing/noun	Bush/name	verklaring/noun	A./name	Ray/name	inderdaad/adv	woord/noun	ijlings/adv	mededeling/noun	Hooggerechtshof/name	stelling/noun	toen/comp	half/adj	eerste/num	schoon_vader/noun	inmiddels/adv	Dierckxsens/name	maandag/noun	jaar_cijfer/noun	Leterme/name	wet/noun	brief/noun	arrest/noun	veroordeling/noun	NIOD/name	daarna/adv	bron/noun	noch/vg	weekeinde/noun	Lodewijk/name	fatwa/noun	min/adv	rechtbank/noun	regeling/noun	wegens/prep	refs/noun	het/det	plan/noun	Lagos/name	Europese/name	maar/vg	steeds/adv	uitgeweken/adj	weer/adv	maal/noun	zondag_avond/noun	Blatter/name	intussen/adv	laat/adj	of/vg	vergissing/noun	woensdag/noun	Roe/name	dit/det	staking/noun	Wahid/name	stap/adv	scheidsrechter/noun	dat/det	regering/noun	geleden/adj	al/adv	formeel/adj	week/noun	onder/adv	gisteren/adv	hij/pron	bewering/noun	nooit/adv	nadat/comp	ontslag/noun	in_vrijheid_stelling/noun	ook/adv	veiligheidsmaatregel/noun	getuige/noun	zolang/comp	capitulatie/noun
uitgeweken/adj	0.8982123	0.80471563	0.88142395	0.9079058	0.89671487	0.9027681	0.9289393	0.86846244	0.92254514	0.888053	0.89933383	0.88385	0.8056233	0.9053756	0.95344365	0.92837524	0.92739576	0.85781074	0.86236167	0.898564	0.9369673	0.8433232	0.9625964	0.8903935	0.88743085	0.86975175	0.93206155	0.9056506	0.89557743	0.8635302	0.8241242	0.9367642	0.8963387	0.914502	0.8747691	0.92642355	0.905138	0.90737253	0.84668237	0.908135	0.8616153	0.9491364	0.9216429	0.9378305	0.89735055	0.8884301	0.91773885	0.91147983	0.90771514	0.8611798	0.90416265	0.87422967	0.89218706	0.93643343	0.8734297	0.93725646	0.842327	0.91340715	0.8566029	0.86835957	0.9298452	0.9334625	0.8362576	0.94729984	0.9172571	0.902914	0.8729352	0.88230836	0.8765825	0.9188385	0.8432182	0.8464713	0.89410615	0.9203918	0.8987497	0.92328584	0.92567736	0.93437946	0.88015044	0.9073919	0.9288092	0.8898011	0.92792135	0.8766672	0.9183097	0.89093757	0.85606104	0.8638232	0.9506176	0.8740472	0.8673502	0.9326224	0.9129252	0.9311099	0.886976	0.9031665	0.8856351	0.8661026	0.9102673	0.8719661	0.8213289	0.92682105	0.91358536	0.86396116	0.9137661	0.8612059	0.8797173	0.8372244	0.9005615	0.8954451	0.8330532	0.8271905	0.867311	0.8910215	0.9457573	0.8713326	0.9335695	0.8947116	0.9186166	0.89271915	0.9150942	0.8831055	0.87860096	0.8377985	0.8171841	0.8480999	0.8969068	0.89986366	0.8719577	0.9378452	0.8998651	0.8838833	0.90332025	0.9354959	0.8627205	0.88718694	0.90675735	0.869372	0.0	0.91189426	0.9114592	0.8221984	0.8699047	0.8184239	0.9236375	0.86599743	0.8974822	0.87167996	0.9264242	0.9380843	0.8788178	0.88235855	0.89290154	0.85895896	0.9479902	0.8209633	0.9041077	0.885592	0.8950222	0.8944781	0.860013	0.7972252	0.846082	0.86596364	0.9146892	0.8051228	0.8730843	0.9296864	0.87055874	0.8756548	0.88853806	0.8879174	0.8388021
weer/adv	0.69738585	0.8851148	0.79785174	0.8271299	0.8619722	0.7400449	0.91084284	0.8897666	0.65187526	0.88900054	0.80949074	0.91397375	0.85404813	0.906955	0.9723423	0.90096885	0.8833878	0.9089552	0.888415	0.84489095	0.9304337	0.80827034	0.9290645	0.7857571	0.95289856	0.8436791	0.74615955	0.8680766	0.8961048	0.8308281	0.9222229	0.90687865	0.8737354	0.89252347	0.9443599	0.6910082	0.86802477	0.9222465	0.90785766	0.875991	0.97070765	0.91788536	0.9193613	0.90035945	0.85526156	0.78455144	0.78200346	0.65043724	0.73782325	0.8841259	0.9086971	0.6489812	0.81100595	0.90446115	0.9154055	0.9223069	0.8810506	0.7978771	0.7970496	0.76628757	0.90738314	0.8827769	0.5892923	0.70012856	0.90116954	0.75141	0.9707651	0.9018138	0.82596314	0.8419601	0.8917962	0.8031393	0.91289294	0.92266124	0.7292347	0.7439462	0.75850224	0.5402019	0.8801319	0.8775487	0.9241215	0.78186136	0.9283967	0.8975896	0.90936816	0.76691496	0.93316287	0.9374865	0.8538409	0.6137295	0.8756047	0.9446771	0.8353762	0.8875923	0.59055185	0.9016003	0.871151	0.91979074	0.91315514	0.9836373	0.9273592	0.7809792	0.8732136	0.81633735	0.8670652	0.90094197	0.8523769	0.69669574	0.845812	0.8633922	0.8682442	0.81470186	0.8726264	0.8604659	0.8628356	0.8841779	0.91526127	0.9153609	0.91796213	0.91021323	0.9140593	0.55018276	0.923427	0.91701543	0.81388557	0.9054227	0.90152353	0.8175825	0.94146574	0.90460205	0.8716466	0.86559427	0.8401202	0.90648913	0.88361776	0.94597256	0.67179775	0.7277701	0.91189426	0.0	0.853818	0.82607573	0.86382294	0.7381371	0.74001205	0.83057976	0.9022643	0.8863578	0.9879575	0.8588778	0.87455463	0.8595184	0.7719353	0.88491446	0.79126877	0.9190904	0.87677795	0.76568705	0.89507717	0.7748463	0.950411	0.8676033	0.67147756	0.87589747	0.72724533	0.77003527	0.90870386	0.8967413	0.76272154	0.9070705	0.90546227	0.781516	0.8718117
maal/noun	0.912381	0.8477477	0.92066246	0.9134974	0.88137764	0.8470408	0.8943624	0.82580197	0.85337514	0.8587431	0.83130705	0.8866914	0.85116625	0.91482854	0.8560639	0.896534	0.90677965	0.8571809	0.8623371	0.8709826	0.92568356	0.842358	0.9297669	0.73660636	0.9296736	0.8552835	0.6512141	0.8835207	0.89473784	0.8299053	0.88409084	0.9220829	0.91641206	0.9009434	0.9344241	0.8878799	0.85300064	0.9228392	0.83366907	0.87818444	0.9449507	0.9081751	0.8843128	0.9426711	0.9180934	0.8554113	0.8990043	0.8703532	0.8676226	0.89665437	0.8874822	0.7987007	0.9324222	0.92571557	0.9128289	0.90236306	0.89926666	0.81405354	0.83520687	0.8826599	0.8978904	0.9192172	0.77679026	0.92444634	0.9449868	0.897242	0.9402934	0.7720212	0.66148585	0.87337446	0.8835274	0.8486056	0.8762626	0.90429276	0.87704635	0.9082382	0.91264766	0.8874924	0.9052226	0.8976015	0.9252252	0.87028074	0.916022	0.8914376	0.90255064	0.86128026	0.904154	0.9041396	0.8892708	0.8394954	0.8790797	0.91907126	0.91378045	0.81209314	0.8639329	0.92873585	0.8215201	0.88363856	0.88770914	0.911148	0.92251503	0.9071385	0.8851521	0.9102189	0.8927873	0.87840694	0.85242707	0.77420986	0.80122715	0.78197604	0.9004116	0.75368834	0.8254938	0.85628253	0.90543115	0.90338206	0.92159146	0.8769207	0.89893436	0.8022802	0.9078558	0.8294099	0.87704575	0.9260062	0.72457826	0.9146283	0.91382504	0.8912095	0.9029323	0.9101166	0.8339591	0.87240404	0.88886327	0.9304825	0.8684523	0.92713064	0.8768003	0.8662883	0.9114592	0.853818	0.0	0.8215065	0.8614635	0.8177351	0.72787464	0.83286893	0.8897418	0.854833	0.96459657	0.8208615	0.85942876	0.85782653	0.89988476	0.86016905	0.91972506	0.90400594	0.666319	0.65954626	0.9113096	0.7005607	0.89640266	0.8167501	0.7696446	0.8847359	0.8364313	0.7348435	0.8963705	0.9002015	0.88787997	0.86804247	0.80074286	0.9112275	0.9041971
zondag_avond/noun	0.88922065	0.8172624	0.86785775	0.77701426	0.8235245	0.8741344	0.8402174	0.48490924	0.88035834	0.5163366	0.83717746	0.8955864	0.78601253	0.9228904	0.9186869	0.9275369	0.8815353	0.8504809	0.9157399	0.8884691	0.9266755	0.65868354	0.93316686	0.69477487	0.8546339	0.83145106	0.72248137	0.8972814	0.8888363	0.8566791	0.8960225	0.9284132	0.93474644	0.87487835	0.8700965	0.89683616	0.9042012	0.92873883	0.87595576	0.92666256	0.86662245	0.9550121	0.8912785	0.92966324	0.89824545	0.8605766	0.8282057	0.853195	0.7746097	0.8804873	0.8882504	0.76698387	0.86488676	0.90342784	0.87552863	0.9101325	0.8228066	0.8971926	0.83527833	0.8383798	0.8550263	0.9057592	0.7110631	0.91551256	0.88888115	0.8999133	0.8973521	0.8007054	0.76446885	0.9183772	0.8799759	0.88062286	0.8138474	0.9118032	0.8980753	0.9025805	0.92082566	0.87490106	0.9006781	0.88995063	0.8698664	0.8502185	0.9353934	0.86909294	0.90259427	0.873962	0.8868019	0.87182826	0.67065644	0.817245	0.85008717	0.9255153	0.91179484	0.9001008	0.7190621	0.9306977	0.8550528	0.87304634	0.8971751	0.8440354	0.83696544	0.89810574	0.92564887	0.83036083	0.83748543	0.85397124	0.89566463	0.6265127	0.8369621	0.786344	0.82382905	0.82792276	0.8542521	0.513923	0.85288185	0.8759596	0.94751126	0.8545012	0.85855716	0.8688723	0.9322031	0.7365213	0.90236485	0.86797595	0.6175496	0.8311258	0.92272407	0.9019638	0.83957237	0.94083995	0.84731746	0.86311865	0.8587125	0.9092268	0.81469864	0.9368892	0.88819504	0.88974833	0.8221984	0.82607573	0.8215065	0.0	0.86535585	0.75926864	0.7559832	0.8452917	0.8682649	0.49241614	0.90697837	0.8680754	0.79609644	0.85413414	0.893487	0.7949673	0.9309138	0.8917603	0.8144314	0.84066236	0.87804	0.70017934	0.86087704	0.6366503	0.7979916	0.89438516	0.89224285	0.6217921	0.8478931	0.8871651	0.8932631	0.84613466	0.7174031	0.8917991	0.87081194
Blatter/name	0.82356405	0.85500836	0.873888	0.8499424	0.8150992	0.82429945	0.7732792	0.87169594	0.8692982	0.82197154	0.9301248	0.76257217	0.8028229	0.80040616	0.9460419	0.8079126	0.74555814	0.80317	0.8413399	0.75530374	0.8116804	0.762548	0.8377631	0.8106137	0.8367254	0.8430278	0.8830408	0.80228704	0.72647846	0.66178024	0.75314844	0.81454635	0.8555914	0.7567127	0.82455987	0.8495602	0.86493945	0.79913175	0.8129486	0.85046625	0.8339451	0.8597642	0.7875274	0.8365684	0.8436739	0.7538997	0.79163635	0.86492133	0.7682714	0.73913056	0.63855267	0.78957355	0.8584245	0.81745994	0.72490335	0.863215	0.8318547	0.7811425	0.67482126	0.8119094	0.7570222	0.77414346	0.85618246	0.87090594	0.84048426	0.78882676	0.78918034	0.81920093	0.8415561	0.80179685	0.7544737	0.7826201	0.8250036	0.8404887	0.77400273	0.80674875	0.8261784	0.8597441	0.7851893	0.7665717	0.8602299	0.7907176	0.81010395	0.708058	0.78722095	0.7251342	0.76421946	0.7994273	0.8823561	0.78514004	0.68108237	0.77010834	0.87466687	0.84988654	0.86568314	0.84892094	0.801611	0.66808414	0.798504	0.8793576	0.86696583	0.8546674	0.8572869	0.8488626	0.759539	0.7217977	0.8152623	0.8429487	0.88137716	0.8772315	0.80791783	0.8061282	0.8552433	0.8016562	0.8157303	0.74368906	0.8269213	0.7769424	0.8015241	0.80675876	0.78359634	0.85489076	0.8322458	0.81250215	0.77789944	0.8084008	0.8708642	0.85551476	0.79462713	0.8197507	0.76321864	0.8120251	0.8254578	0.80558443	0.7914623	0.7572193	0.7966133	0.83400613	0.8699047	0.86382294	0.8614635	0.86535585	0.0	0.80014884	0.8710431	0.8808359	0.85160404	0.82651955	0.9333284	0.8118635	0.79298705	0.6037003	0.8683394	0.8141363	0.8414717	0.68653464	0.86706305	0.8303215	0.6956389	0.78091776	0.83300745	0.6987087	0.67760473	0.7647015	0.8525	0.7427002	0.7625612	0.839832	0.8383024	0.8144817	0.8499256	0.7874486	0.8374582
intussen/adv	0.78610575	0.81027174	0.8420254	0.8272229	0.79481304	0.7447854	0.81526875	0.8721242	0.594733	0.81917626	0.8214421	0.7859715	0.7475271	0.7936294	0.9331572	0.7929641	0.7851246	0.7826506	0.81072545	0.73793113	0.84264326	0.6988405	0.8542612	0.7980771	0.85951644	0.82121265	0.7649498	0.79550076	0.8522938	0.77841	0.77303445	0.8660847	0.8465204	0.87774336	0.8222079	0.7538705	0.86808413	0.8019799	0.8121017	0.8773026	0.8303942	0.86615396	0.8060497	0.87199765	0.8128867	0.7170893	0.72997403	0.6919571	0.68034863	0.7967413	0.77145106	0.6655923	0.8446616	0.7908756	0.7816077	0.8193517	0.75221455	0.74079096	0.6918979	0.7912172	0.8335618	0.79314685	0.67117476	0.7965804	0.80129325	0.7733756	0.8173584	0.7639625	0.7536557	0.7833141	0.80484235	0.73265386	0.8526132	0.8155813	0.7210741	0.73725826	0.795973	0.76172245	0.8299495	0.7311535	0.8451174	0.7221042	0.8321781	0.78465986	0.83485895	0.6894393	0.81529874	0.8292253	0.90098584	0.6903919	0.7696591	0.8484484	0.87621737	0.82553387	0.7231517	0.8668474	0.819471	0.80797416	0.814786	0.9104443	0.8439371	0.761944	0.89394855	0.8187411	0.80707824	0.786788	0.8069663	0.74371135	0.8825057	0.8741813	0.8145031	0.4055009	0.8456246	0.78180313	0.8910664	0.75407356	0.8342722	0.79357785	0.80239284	0.78090596	0.8602108	0.6488931	0.8120727	0.7600013	0.7347431	0.8260999	0.88740027	0.8161482	0.8312259	0.8190598	0.7681378	0.83977556	0.7841731	0.746723	0.817437	0.82306683	0.7529981	0.72688276	0.8184239	0.7381371	0.8177351	0.75926864	0.80014884	0.0	0.7871956	0.8301617	0.84934986	0.8228594	0.9535212	0.82108384	0.7893375	0.78355086	0.76944846	0.8696078	0.8178767	0.73750114	0.7509339	0.6574326	0.7439796	0.70575213	0.8252967	0.6633234	0.6935071	0.802705	0.7927581	0.6639099	0.78311163	0.82192105	0.75359184	0.79949576	0.7974486	0.69106615	0.81443405
laat/adj	0.8970682	0.8732376	0.8893036	0.85720336	0.8509586	0.88292617	0.90377486	0.83862615	0.809793	0.8477323	0.87698525	0.90751284	0.875335	0.93828696	0.8948799	0.9399051	0.9030523	0.8796778	0.9110493	0.8630114	0.93526345	0.7867569	0.9293157	0.54204977	0.94290066	0.8420969	0.6987183	0.90073806	0.90282345	0.88084286	0.9273823	0.9288981	0.933545	0.90230983	0.94540155	0.8755587	0.8593334	0.9272759	0.8791574	0.9255042	0.96785504	0.9493246	0.8905013	0.9177115	0.91261953	0.8620855	0.8023965	0.7710535	0.8196663	0.91484565	0.9135286	0.7544654	0.8543364	0.94022244	0.9047606	0.9196839	0.90010375	0.8509792	0.8444296	0.819653	0.91313505	0.8823145	0.61295795	0.9091932	0.92446154	0.7881267	0.9643255	0.8341597	0.6649604	0.9122226	0.91267776	0.8553605	0.8139431	0.9247857	0.87390137	0.8610265	0.9060139	0.80196285	0.93009776	0.8884245	0.91807884	0.85089976	0.9378201	0.9178694	0.92741895	0.8096984	0.926538	0.9297998	0.81946516	0.8063192	0.88784444	0.93941844	0.88752925	0.89690226	0.7591623	0.94095236	0.88906837	0.90447533	0.9170947	0.9675444	0.8950139	0.8621007	0.8946131	0.8587756	0.8744248	0.89659655	0.9075813	0.6428662	0.75794053	0.5044319	0.8743717	0.7712908	0.87711084	0.83082575	0.89291096	0.8979669	0.94458836	0.8989735	0.9075752	0.87511045	0.92105174	0.6775054	0.9335086	0.9247626	0.7575618	0.9039694	0.94126874	0.88830495	0.9297563	0.9340158	0.8596164	0.8606899	0.8634776	0.9335611	0.86985743	0.9542617	0.8180404	0.8771616	0.9236375	0.74001205	0.72787464	0.7559832	0.8710431	0.7871956	0.0	0.87529695	0.8819971	0.83278024	0.9661739	0.80386114	0.883576	0.8791898	0.8988104	0.8511226	0.8836266	0.94212794	0.6096045	0.6608326	0.89650285	0.7090813	0.9285952	0.81057847	0.7353658	0.9132756	0.84092146	0.655704	0.91642636	0.8952157	0.8874602	0.91965663	0.849753	0.92333496	0.8892819
of/vg	0.80917656	0.9314233	0.7631315	0.86297125	0.8482158	0.77304655	0.91411614	0.92840284	0.8697552	0.92222077	0.73351467	0.83068943	0.7193823	0.8839132	0.91176516	0.8697194	0.9197341	0.8257733	0.8179883	0.83982664	0.8502282	0.8813897	0.85358596	0.8484005	0.9242685	0.90742326	0.7464349	0.8779271	0.9222102	0.81809086	0.8575496	0.8816035	0.80350894	0.87401205	0.91329575	0.7769429	0.816378	0.8753289	0.8345364	0.8918746	0.9679888	0.8527686	0.8604547	0.920856	0.71529067	0.6678554	0.8925731	0.84090126	0.82373834	0.86691487	0.88338584	0.6845598	0.862025	0.87079823	0.91782904	0.77775526	0.8398328	0.8799649	0.7606706	0.72690403	0.90740705	0.90966004	0.7423922	0.85697633	0.91534626	0.76700336	0.966212	0.8027939	0.90039665	0.7663474	0.84600973	0.77439487	0.9041318	0.88946295	0.77093226	0.8323691	0.84413755	0.76527226	0.8420896	0.73207474	0.8545874	0.6693523	0.85575867	0.85571975	0.79883724	0.8575962	0.9098301	0.8633317	0.85231835	0.6957927	0.8711283	0.9433907	0.83108526	0.8398473	0.76286095	0.87106085	0.81710243	0.89319533	0.8692352	0.95502454	0.82082653	0.81355286	0.8117478	0.85800266	0.85801184	0.88637793	0.84321344	0.8117436	0.8417774	0.91954315	0.82777256	0.8210152	0.89974934	0.9033679	0.9273896	0.9015751	0.84176683	0.8621854	0.89956206	0.839198	0.911911	0.7542451	0.8403994	0.70751715	0.88160765	0.8856469	0.8909186	0.83628184	0.9059332	0.8293508	0.75009537	0.87765557	0.8087522	0.9099854	0.8349347	0.9253022	0.77449435	0.7926544	0.86599743	0.83057976	0.83286893	0.8452917	0.8808359	0.8301617	0.87529695	0.0	0.8282882	0.91677123	0.96218115	0.8997962	0.87575066	0.88443273	0.8731216	0.90430707	0.8462354	0.90660447	0.88756436	0.8749905	0.8539574	0.878494	0.82792324	0.9208143	0.79937553	0.8242837	0.8117873	0.8127712	0.9123541	0.9023758	0.773453	0.8527807	0.81605273	0.7542785	0.9013014
vergissing/noun	0.8354864	0.8842349	0.8486893	0.84413624	0.79489857	0.8311942	0.824751	0.9457182	0.8637593	0.9055182	0.9217741	0.7951039	0.7834486	0.8195561	0.958899	0.81666815	0.8038926	0.7900361	0.86308384	0.77170724	0.8583937	0.8794233	0.8820835	0.8664998	0.9123944	0.90305424	0.88525045	0.8384721	0.90326154	0.7656934	0.8697155	0.822663	0.8207181	0.8392972	0.8959081	0.7940125	0.81067395	0.8188442	0.82471204	0.91956544	0.8624072	0.858295	0.8780692	0.8726217	0.8033776	0.77039975	0.8878207	0.8785132	0.81532943	0.7579224	0.8609072	0.8412327	0.9032762	0.8538902	0.8539168	0.8769	0.8003458	0.8461783	0.78815943	0.8329611	0.78368783	0.74733543	0.88063204	0.86462975	0.8928452	0.77954626	0.90344733	0.81987697	0.8920774	0.8210814	0.82203925	0.7680476	0.86812097	0.88956314	0.84964263	0.7766837	0.8066738	0.81613314	0.8095553	0.8165591	0.8568678	0.85155237	0.85201174	0.7527432	0.8461684	0.7449309	0.8546014	0.87552387	0.9111461	0.7879262	0.81213856	0.9222825	0.8204575	0.90000993	0.84488803	0.8565503	0.75068027	0.81414115	0.78957015	0.9349178	0.8902138	0.713793	0.82896566	0.8907389	0.80968064	0.8283512	0.77429104	0.8133255	0.946812	0.92910933	0.8736032	0.85058093	0.91013765	0.90857285	0.90401244	0.8349616	0.84978205	0.8308742	0.82816434	0.7996838	0.8756885	0.86987984	0.80570954	0.79017454	0.861915	0.8957906	0.88425595	0.83581895	0.88334256	0.8473479	0.8360888	0.84299105	0.8697351	0.873626	0.8763346	0.9129959	0.7642196	0.85769093	0.8974822	0.9022643	0.8897418	0.8682649	0.85160404	0.84934986	0.8819971	0.8282882	0.0	0.91488427	0.96799207	0.8060958	0.8442642	0.8538388	0.8916836	0.86639255	0.7327211	0.8394469	0.9203535	0.86225307	0.81565243	0.8745537	0.86893064	0.82144845	0.76993155	0.7308716	0.7907706	0.7999743	0.84547967	0.8660858	0.78904873	0.8288708	0.8122224	0.8123529	0.8372859
woensdag/noun	0.9683322	0.84301996	0.9375911	0.81821245	0.86560017	0.9449717	0.6899095	0.17021382	0.9295647	0.07857394	0.90932053	0.8679957	0.86196893	0.8865351	0.9104113	0.898302	0.7736075	0.8972916	0.92550665	0.89451575	0.9057747	0.41382068	0.9053557	0.7608213	0.7556069	0.8608652	0.72611785	0.8431222	0.8226833	0.8457961	0.8715285	0.8825153	0.95235986	0.8710386	0.8797746	0.9563385	0.93165195	0.88253075	0.865922	0.88812655	0.83920866	0.9590498	0.8947442	0.88686746	0.92974174	0.9101816	0.7611036	0.92971337	0.85194874	0.86791074	0.8372041	0.8558608	0.8975197	0.85542595	0.810576	0.90648913	0.843325	0.89891315	0.8780352	0.8813429	0.7166569	0.854144	0.8009133	0.9661438	0.88642734	0.94327694	0.82616836	0.8254285	0.6979724	0.9357542	0.85794926	0.9045313	0.78814226	0.86912864	0.9279251	0.9627284	0.9603324	0.93970364	0.91416	0.88733	0.83680755	0.8816202	0.89886767	0.8510314	0.8801745	0.8926243	0.7928137	0.859637	0.598789	0.91117465	0.8405162	0.8254087	0.9587853	0.9194809	0.89264446	0.94927955	0.8722254	0.82966113	0.89242923	0.8175475	0.84288025	0.9580866	0.9613524	0.8760866	0.81735057	0.7753396	0.90776217	0.77499115	0.8595507	0.8240409	0.8760903	0.83940905	0.87426686	0.121343195	0.7053025	0.87105143	0.9096736	0.77465105	0.75519365	0.8792427	0.89183176	0.85285735	0.8950315	0.8857295	0.58143914	0.87861454	0.9083983	0.9396434	0.7323978	0.9169175	0.8560434	0.90607	0.88622403	0.8657435	0.8299868	0.83661306	0.9511347	0.96100384	0.87167996	0.8863578	0.854833	0.49241614	0.82651955	0.8228594	0.83278024	0.91677123	0.91488427	0.0	0.91124034	0.87787056	0.7425667	0.8125043	0.9319267	0.8218688	0.95302606	0.8256842	0.8373401	0.8708613	0.7994584	0.596915	0.87769026	0.5098889	0.86129117	0.89794165	0.95017946	0.6591475	0.8250916	0.87177014	0.9417292	0.85731995	0.8422922	0.9101402	0.8306447
Roe/name	0.9849383	0.92365366	0.9615876	0.9665701	0.9116068	0.9723292	0.9503722	0.90157056	0.9853784	0.93045646	0.98033047	0.95870745	0.93250483	0.97773457	0.93909246	0.98409355	0.97945666	0.94767237	0.9539233	0.95962286	0.9704292	0.94000745	0.9662207	0.91085	0.9475531	0.94753075	0.9720664	0.95766723	0.97228557	0.95475256	0.95431334	0.96279764	0.96271914	0.9455492	0.93608576	0.97943485	0.9684179	0.9802156	0.95893	0.9561786	0.8871816	0.9817785	0.94487286	0.97515833	0.9719255	0.97003365	0.95499504	0.97247124	0.973448	0.95442736	0.96848565	0.9654762	0.9691957	0.9567411	0.9301582	0.9705175	0.9586633	0.96242017	0.9560328	0.960871	0.9620152	0.98125774	0.9432672	0.9881424	0.97166044	0.9720312	0.9467882	0.92580414	0.96932024	0.979475	0.9331831	0.962358	0.823294	0.9648872	0.9730612	0.98089427	0.9804526	0.98234785	0.956244	0.9671064	0.98627716	0.96894747	0.96754676	0.95366454	0.9737513	0.9630053	0.9323857	0.891134	0.97566056	0.97090334	0.9605532	0.95866734	0.97907186	0.9520429	0.9700069	0.97026205	0.96249014	0.9510882	0.94737107	0.5912458	0.87021655	0.98025084	0.97859776	0.9688617	0.9657737	0.9439779	0.95313674	0.9366403	0.766112	0.94820434	0.8971061	0.9405202	0.81906265	0.9464093	0.9730706	0.9623005	0.98148423	0.9668996	0.95371914	0.9402239	0.94063294	0.9595906	0.97466946	0.9593343	0.91928893	0.88547534	0.9592918	0.9657882	0.9215819	0.9820824	0.96296585	0.9599093	0.9743816	0.9829521	0.902727	0.970572	0.97776973	0.98252386	0.9264242	0.9879575	0.96459657	0.90697837	0.9333284	0.9535212	0.9661739	0.96218115	0.96799207	0.91124034	0.0	0.9721682	0.9561235	0.9550441	0.9694876	0.8699389	0.98718494	0.96437967	0.9621436	0.9593243	0.96121407	0.958547	0.943176	0.90068144	0.946077	0.9439374	0.9747168	0.92466164	0.9414717	0.9625642	0.98425895	0.97045386	0.9482937	0.96923363	0.9552278
dit/det	0.8246221	0.8649366	0.8784114	0.84531176	0.85957754	0.8520475	0.8167427	0.88277006	0.77833724	0.88567895	0.9433061	0.8019462	0.87420356	0.83677316	0.9354173	0.7378032	0.7775576	0.83498037	0.8354549	0.66250396	0.82146275	0.7836398	0.80396384	0.8530982	0.88970786	0.9047188	0.87763137	0.75402296	0.8550339	0.81796	0.86281514	0.84096324	0.87447554	0.8516582	0.91116834	0.73704565	0.8166797	0.8490124	0.83339715	0.8498361	0.90253	0.8133831	0.80246097	0.8691485	0.7920934	0.78187424	0.7689711	0.8344799	0.8682542	0.84948915	0.80683476	0.8656305	0.8906715	0.8169372	0.82618105	0.8127739	0.9192622	0.73348343	0.78287697	0.8718707	0.8039234	0.8014758	0.88369083	0.8343464	0.8478105	0.7653236	0.8984947	0.8814423	0.69771194	0.8121127	0.84705234	0.7354351	0.8270575	0.81518954	0.7656169	0.74871653	0.7494872	0.8052795	0.8039087	0.81323135	0.8455543	0.85738754	0.7942318	0.82792294	0.8144163	0.6785972	0.84950036	0.93225896	0.8882623	0.83398885	0.855713	0.8831445	0.80289197	0.9051995	0.8823539	0.8824545	0.8226276	0.8627441	0.8308048	0.9738403	0.9188378	0.7152002	0.87734526	0.9091863	0.83169246	0.8476678	0.81813735	0.87808657	0.9076703	0.78966814	0.91664934	0.82110184	0.897017	0.86027336	0.82248783	0.8470646	0.8080737	0.8925309	0.8147581	0.8407867	0.8194328	0.86521775	0.88095564	0.8703653	0.80957997	0.9007129	0.89779127	0.8091608	0.8973674	0.77301127	0.89383143	0.8604004	0.5398189	0.78911	0.89747727	0.85535264	0.74696463	0.8308276	0.9380843	0.8588778	0.8208615	0.8680754	0.8118635	0.82108384	0.80386114	0.8997962	0.8060958	0.87787056	0.9721682	0.0	0.8399591	0.82731086	0.8359765	0.91451615	0.44587457	0.8273109	0.86265343	0.8034854	0.7913755	0.7925511	0.8406229	0.8230435	0.80951273	0.78945047	0.8085565	0.8452398	0.86714447	0.87495834	0.7446406	0.7884421	0.8875336	0.7768607	0.87797505
