	1-1_gelijkspel/noun	Amerikaan/noun	Republikeins/adj	aanpak/noun	af/adv	alleen/adj	alleen/adv	allemaal/adv	alvast/adv	amateur_club/noun	ander/adj	arm/adj	baan/noun	bedwing/verb	begrijp/verb	bestuur_crisis/noun	bevrijd/verb	boel/noun	boer/noun	bouw/noun	bouw_op/verb	bovendien/adv	broer/noun	bruid/noun	buur/noun	carrière/noun	chauffeur/noun	club/noun	creativiteit/noun	daar/noun	dan/adv	designer/noun	dosis/noun	droog_leg/verb	drugsverslaafd/adj	duizenden/noun	dus/adv	en/adv	er/noun	even/adj	extra/adj	familie/noun	familie_lid/noun	fiets/noun	financier/verb	gang/noun	gedicht_DIM/noun	geld/noun	gelukkig/adj	gemeente_bestuur/noun	gestrand/adj	getroffen/adj	gezond/adj	gezondheidszorg/noun	ginds/adj	god/noun	goed/adj	graag/adj	handjevol/noun	heb/verb	het/noun	hier/adv	huis_bezitter/noun	humanitair/adj	iemand/noun	imago/noun	index/noun	job/noun	jongen/noun	jood/noun	juist/adj	kan/verb	kind/noun	klant/noun	kloof/noun	kom_voor/verb	lamentabele/adj	leer_aan/verb	lezer/noun	maaltijd/noun	maar/adv	maatregel/noun	mag/verb	man/noun	manier/noun	meen/verb	meer/adv	meisje/noun	meneer/noun	mens/noun	mentaliteit/noun	misschien/adv	moet/verb	natuurlijk/adj	niet/adv	niets/noun	niks/noun	nodig/adj	om/adj	ondersteun/verb	onmiddellijk/adj	ons/noun	oog_arts/noun	ook/adv	op/adj	opbouw/noun	organiseer/verb	ouder/noun	overkill/noun	overwinning/noun	partner/noun	passend/adj	persoon/noun	president/noun	probeer/verb	probleem/noun	proces/noun	professional/noun	red/verb	slachtoffer/noun	snel/adj	sociaal/adj	soms/adv	specialist/noun	spoor_op/verb	stap/noun	steun/verb	straf/noun	strijd/noun	structureer/verb	systeem/noun	taal/noun	taal_grens/noun	tekort/noun	therapeut/noun	tijdelijk/adj	toch/adv	toe/adv	tracht/verb	treed_in/verb	trouwens/adv	tussenstap/noun	uitstekend/adj	vader/noun	vaderland/noun	vakantieganger/noun	valk/noun	vang_op/verb	veel/adj	veiligheid/noun	ver/adj	verblijfsvergunning/noun	verstoot/verb	vertaal/verb	verzet/noun	vlot/adj	vooruit/adj	vooruit/adv	vrouw/noun	vul_in/verb	want/noun	weduwe/noun	weer/adv	weer/verb	weg/adj	weg/noun	wel/adv	wereld/noun	werk/noun	werknemer/noun	wijze/noun	wil/noun	wil/verb	word/verb	zaak/noun	zadel/noun	zal/verb	zeep/noun	zeker/adj	zelf/adv	zelfs/adv	zet_op/verb	zo/adv	zoek/verb	zogezegd/adj
ander/adj	0.9991332	0.8833643	0.9959112	0.9411752	0.88750124	0.8635716	0.8545016	0.8735628	0.9297222	0.99899524	0.0	0.8935893	0.96117014	0.9746499	0.85405004	1.0	0.9367276	0.9522426	0.9422801	0.96942246	0.913136	0.8720534	0.949093	0.9746487	0.93978393	0.9391092	0.9594352	0.94182265	0.96956015	0.90010995	0.9439903	0.9909052	0.97147375	0.98141116	0.96825	0.8532092	0.82779306	0.87599695	0.898577	0.9061127	0.9343442	0.8875682	0.9062378	0.93753237	0.8973266	0.9466984	1.0	0.903834	0.9214362	0.9504899	0.96755546	0.92756295	0.9273218	0.9550906	0.98392713	0.9335308	0.9057057	0.8752088	0.9258519	0.8638619	0.8897687	0.892843	1.0	0.95010054	0.9220676	0.92323834	0.96453613	0.95631176	0.9405633	0.87171537	0.9020624	0.91993433	0.95009965	0.92497987	0.9721104	0.8919217	0.98699963	0.96044207	0.9151366	0.96272093	0.89617777	0.9300326	0.8967987	0.9564087	0.8797943	0.89321923	0.8540162	0.9200332	0.9458451	0.95751613	0.9268979	0.8633444	0.9524599	0.8797479	0.9302782	0.9049879	0.91056526	0.93865824	0.958442	0.9041086	0.91116476	0.91097236	1.0	0.79144967	0.8811978	0.99227744	0.9308748	0.94276536	0.9786992	0.94661015	0.9194108	0.960743	0.9306607	0.9316639	0.85563374	0.90112144	0.9031767	0.9548304	0.9213935	0.93131304	0.895853	0.9130881	0.8950404	0.93747365	0.9544549	0.91274357	0.8699863	0.9324903	0.8748873	0.93070585	0.90317684	0.88151497	0.95515066	0.9875017	0.9520892	0.9281974	0.92616683	0.8953746	0.91946167	0.96784455	0.9219964	0.98178554	0.927051	0.9243669	0.9358909	0.9816502	0.98812497	0.91701007	0.8342396	0.9377682	0.89184105	0.95906997	0.9491638	0.9360398	0.9011387	0.9638895	0.95381534	0.97945553	0.93248326	0.9671462	0.9855894	0.95358014	0.9103263	0.93089104	0.9298241	0.9288791	0.9032481	0.85332316	0.89680475	0.9615317	0.875937	0.92346036	0.8870951	0.9331124	0.90021217	0.9862369	0.8900126	0.97405964	0.8943621	0.84479994	0.8829205	0.9185871	0.9681091	0.857559	0.97903603
arm/adj	0.9996009	0.8633772	0.92840415	0.8989676	0.9703663	0.9286277	0.9072612	0.9086997	0.9123286	0.96916103	0.8935893	0.0	0.86055493	0.9641856	0.90135133	0.9973705	0.909547	0.94395846	0.85759056	0.89958286	0.90258604	0.894181	0.90106887	0.9481038	0.94157666	0.89061975	0.9173467	0.9286445	0.9658401	0.93425655	0.936613	0.9796065	0.95834744	0.9864968	0.9442749	0.78411925	0.9198318	0.9330401	0.9602616	0.9073003	0.8549419	0.8945679	0.91064465	0.9077692	0.9098363	0.9166865	0.9734141	0.9051033	0.90823495	0.9255459	0.93918246	0.88156164	0.9315855	0.91298413	0.96211797	0.9343304	0.9149991	0.9255684	0.91539305	0.9014198	0.9395005	0.870564	0.98712915	0.8563427	0.91999507	0.922598	0.9367283	0.8841503	0.9248554	0.8551958	0.92364645	0.9627509	0.90500224	0.85836995	0.9578	0.8809575	1.0	0.9686476	0.9367269	0.9085955	0.86449236	0.88872325	0.91936356	0.8985988	0.91429216	0.8785103	0.93732697	0.90603757	0.94509995	0.8416426	0.9167249	0.9162212	0.9189658	0.92238855	0.9734664	0.9055295	0.9389665	0.9150146	0.9344247	0.9186772	0.9331821	0.9225052	0.9520796	0.9025161	0.8847392	0.9541082	0.93184716	0.904294	0.99919057	0.90704864	0.88912874	0.9718648	0.8603488	0.8447227	0.9006609	0.8733268	0.920444	0.95759034	0.89968246	0.87856567	0.91829824	0.9160331	0.923592	0.9392018	0.94120395	0.95047563	0.8462449	0.9130064	0.87578374	0.9852042	0.96199244	0.9064246	0.9715063	0.889075	0.96383125	0.89589113	0.9593671	0.9535866	0.9291289	0.92944205	0.9246624	0.9922074	0.9345762	0.8832466	0.9045092	0.92535585	0.9851035	0.90542084	0.8777336	0.9259471	0.93161815	0.9408026	0.9790171	0.94590163	0.89960027	0.9612587	0.9793707	0.945741	0.89092326	0.92951435	0.9618709	0.88216317	0.91660184	0.935998	0.855823	0.91202027	0.9347728	0.87818503	0.9317562	0.86659604	0.90424037	0.9408866	0.92357683	0.8758862	0.927568	0.9532662	0.8740572	0.9810807	0.8732308	0.8799693	0.8587601	0.9029925	0.9751789	0.9084788	0.9747966
baan/noun	0.99349475	0.83989197	0.92894316	0.93882537	0.9682915	0.92583835	0.9017106	0.91644734	0.87242365	0.9561844	0.96117014	0.86055493	0.0	0.94692695	0.934418	0.97621787	0.9288633	0.9635512	0.77146953	0.7349378	0.8578675	0.8005606	0.94397515	0.96503574	0.95075095	0.9140401	0.76913035	0.90399826	0.9746279	0.88942343	0.9390205	0.95274365	0.8608739	0.9833406	0.8855559	0.867735	0.8482656	0.9362142	0.91424155	0.93202937	0.47213763	0.919129	0.88940203	0.7429166	0.8748118	0.9013904	0.9888074	0.8553039	0.9094801	0.84910923	0.90404016	0.8536797	0.8874012	0.8783928	0.9834065	0.9623603	0.92209864	0.91827863	0.9535836	0.86050403	0.94445014	0.8786912	0.97281	0.9257099	0.9379897	0.9589533	0.8323777	0.38103336	0.9368731	0.71277785	0.835648	0.94025576	0.7415534	0.5781765	0.9620113	0.8933161	0.99884087	0.97454846	0.8064388	0.77582693	0.65542096	0.83626515	0.88896364	0.7450311	0.9195293	0.91220987	0.9253202	0.92528766	0.9281731	0.24791265	0.9827067	0.9275614	0.8270347	0.92330223	0.9713901	0.9428178	0.93357384	0.69916475	0.9231318	0.88509107	0.9027134	0.88432467	0.94547874	0.9318539	0.8703692	0.9299431	0.9106293	0.86750805	0.9871259	0.9056583	0.8651516	0.9472793	0.41542095	0.96423745	0.9141545	0.89588004	0.93775845	0.9310079	0.8676071	0.7552524	0.89323103	0.78057355	0.94240344	0.8554728	0.89781964	0.9088225	0.9047929	0.8801727	0.9134304	0.99314487	0.88238317	0.9397308	0.94771504	0.7206443	0.9568044	0.7606437	0.9452315	0.95897347	0.9430785	0.97202474	0.90586853	0.99341923	0.9303078	0.94939756	0.97291076	0.78854185	0.9898196	0.78257775	0.96183336	0.9179	0.8931606	0.8147146	0.98359	0.9471429	0.953752	0.9209695	0.98431635	0.9239439	0.8969102	0.7892437	0.9703042	0.9338334	0.9295677	0.94886225	0.89650875	0.8930433	0.96464086	0.8711279	0.84923816	0.24629664	0.9253293	0.9603932	0.88186485	0.89811957	0.92424923	0.9538115	0.7996131	0.95495814	0.7380501	0.92252105	0.8606275	0.89564997	0.97642565	0.84232956	0.943049
bedwing/verb	0.96221745	0.89861417	0.95687383	0.908367	0.9443745	0.9848329	0.9612203	0.9686068	0.9514656	0.9578775	0.9746499	0.9641856	0.94692695	0.0	0.94988203	0.99989593	0.9435206	0.93585426	0.93531823	0.9359616	0.9424694	0.9838614	0.9050794	0.9571472	0.9519677	0.923979	0.9422739	0.9287383	0.97778517	0.9735823	0.9815109	0.9628028	0.92934316	0.96360606	0.99002135	0.9510869	0.97355765	0.957569	0.9573985	0.95826733	0.94116265	0.9251441	0.9527539	0.9456886	0.95824873	0.95449334	0.99391377	0.9765285	0.93768466	0.9729498	0.9868404	0.8922608	0.9810941	0.98874795	0.9270481	0.98009545	0.96835846	0.9607406	0.97846264	0.9417666	0.96698153	0.93914634	0.99184483	0.9542488	0.96133703	0.9716894	0.9697869	0.9607075	0.93176085	0.95510995	0.97009486	0.9614551	0.9742031	0.96415025	0.9317309	0.92221195	0.9641938	0.9779247	0.99049896	0.9639415	0.9796945	0.9373645	0.95933324	0.9176223	0.9867655	0.9495856	0.9771877	0.92156947	0.9426575	0.94826883	0.9839389	0.9520425	0.9873998	0.9384827	0.9842745	0.9934063	0.9813684	0.9621809	0.97573924	0.9755919	0.96685356	0.9632085	0.99452364	0.9529929	0.95176095	0.982299	0.94657326	0.95018196	1.0	0.86842656	0.9745752	0.973257	0.9491437	0.94514865	0.92404574	0.93230927	0.9731892	0.9634854	0.9360576	0.9076459	0.9519019	0.97589624	0.99604565	0.94474065	0.9677852	0.9655434	0.93440884	0.934081	0.94015306	0.98042727	0.94664407	0.9490763	0.98773164	0.9853459	0.9838275	0.95640403	0.96747214	0.9627993	0.9439202	0.9694887	0.96411055	1.0	0.9551003	0.9277635	0.9454069	0.97554994	0.9618877	0.9406694	0.97967625	0.96839905	0.913346	0.98347944	0.99992406	0.9533133	0.9471649	0.9369004	0.96862686	0.94858664	0.92459005	0.984459	0.9762751	0.91903514	0.96352714	0.9621217	0.9187701	0.9305753	0.9894643	0.9670702	0.9489888	0.96083987	0.9295275	0.9608418	0.96743137	0.8840277	0.9319698	0.9690744	0.9696988	0.9307643	0.9571052	0.965217	0.93795884	0.9386543	0.9937528	0.9709981	0.95428073
begrijp/verb	0.97920156	0.88802516	0.9739005	0.86308706	0.8938248	0.8655141	0.8528283	0.8336624	0.8758044	0.9754653	0.85405004	0.90135133	0.934418	0.94988203	0.0	0.97211367	0.9266405	0.92113435	0.9368011	0.9556713	0.9066893	0.8327637	0.8283372	0.978483	0.95180464	0.8962073	0.93529195	0.8937134	0.94399804	0.88182485	0.91761	0.9810371	0.9810377	0.9935314	0.99497455	0.8866592	0.91048616	0.8632529	0.8241846	0.8538966	0.9263676	0.8592613	0.9232015	0.9335487	0.93330395	0.90613383	0.99896395	0.9298969	0.84785914	0.92499465	0.97170854	0.95743483	0.91831386	0.9421756	0.9731663	0.8801668	0.8712475	0.78203607	0.9582231	0.784511	0.8497966	0.87911993	1.0	0.96626645	0.83654	0.8790188	0.9667167	0.9412182	0.8854713	0.90609175	0.8657591	0.9078007	0.9381332	0.9319861	0.93503225	0.8813045	0.98671556	0.92982775	0.90817046	0.9865529	0.91605234	0.8721874	0.87547505	0.93398374	0.8927585	0.74198425	0.8851384	0.90815616	0.8612812	0.96255296	0.9286924	0.8475584	0.8802651	0.8349152	0.86201423	0.8130307	0.85739756	0.92275673	0.94278014	0.9099204	0.8703706	0.85666513	0.96759415	0.8249844	0.8481604	0.94787955	0.8988935	0.897818	0.99722683	0.897719	0.88141274	0.96480536	0.93127996	0.91344804	0.8265313	0.88764393	0.9115462	0.9779183	0.86042345	0.91004014	0.9038943	0.883095	0.86079824	0.9320075	0.93003976	0.8301383	0.8216485	0.8786383	0.8849096	0.97854286	0.89292645	0.86771125	0.9843433	0.96274626	0.9634457	0.91374373	0.8534747	0.8984802	0.8777327	0.9631107	0.8599574	0.9835231	0.8798189	0.8684261	0.9513129	0.9623889	1.0	0.91035736	0.85163695	0.90258336	0.88119566	0.9698628	0.9764534	0.90126485	0.90966445	0.95121735	0.95747256	0.93206465	0.906877	0.93628794	0.9620862	0.9290782	0.8856634	0.8897921	0.8855669	0.8750816	0.8438785	0.9054679	0.90827143	0.94927233	0.8711561	0.88942164	0.72857404	0.9480601	0.8854361	0.91513616	0.89749944	0.9809001	0.8439063	0.7366611	0.86547667	0.9004205	0.9606215	0.8529759	0.94286895
bestuur_crisis/noun	0.942976	0.9977278	1.0	0.94141775	1.0	0.9960449	0.98122674	0.9830399	0.9724077	0.9591033	1.0	0.9973705	0.97621787	0.99989593	0.97211367	0.0	0.98409116	0.9882778	0.9615049	0.9580087	0.97905695	0.96850705	0.99784577	0.98728484	0.9965975	0.99895304	0.98035365	0.93586427	1.0	0.9889305	1.0	0.9563773	0.9882971	0.9535369	0.97752863	0.9978093	0.97563535	0.9650858	0.9645139	0.9995613	0.983636	0.9958313	0.9987515	0.99801886	0.9889261	0.9978785	0.9974569	0.98625714	0.9515891	0.97926706	0.9881445	0.9870108	0.9955413	0.98405355	0.98090637	1.0	0.998341	0.9746744	0.9748981	0.94086224	0.99513674	0.9983092	0.90788126	0.9992928	0.98292863	0.9521363	0.98136073	0.98851055	0.9943136	0.97871655	0.9979962	1.0	0.991938	0.96525896	0.9986297	0.99484736	0.96665215	0.9929389	0.99607795	0.99970394	0.99161917	0.9442915	0.9577666	0.9890107	0.9829751	0.96116704	0.9978456	0.99739003	0.9369574	0.9966206	0.97038686	0.99172825	0.9575618	0.9957975	0.9678749	0.97692597	1.0	0.96553576	0.97822857	0.97438437	0.9999591	0.98442626	0.99671024	0.9609151	0.9927119	0.98170733	0.95913285	1.0	0.9924475	0.9785205	0.97812134	0.96857905	0.9948927	0.99093	0.98067665	0.9332211	0.96505964	0.99784046	0.9724876	0.9825988	0.98696136	0.97608876	1.0	0.9862628	0.9889387	0.9962716	0.96568805	0.9817385	0.99640167	0.97844064	0.9951091	0.9960926	0.989679	0.9818711	0.9914497	0.99102527	0.9960903	1.0	0.9481278	0.9891888	0.9983013	1.0	0.99429315	1.0	1.0	0.9819935	1.0	0.97971517	1.0	0.997073	0.98471427	0.98222035	0.9722817	0.9979009	0.9914294	0.99463683	0.98337096	0.98385835	0.99943733	0.9937889	0.99777234	0.992069	0.9960166	0.9857203	0.9740106	0.9890419	0.9646117	0.9960792	0.95083654	0.9705987	0.9953447	0.98968524	0.9235507	0.97353846	0.95481986	0.9942573	0.9829559	0.9993865	0.97879213	0.9754657	0.9680042	0.99668485	0.99985445	0.9724793	0.9668193
bevrijd/verb	0.98676604	0.781633	0.9406326	0.97736025	0.95053035	0.9381881	0.9369729	0.89397246	0.9396523	0.9798968	0.9367276	0.909547	0.9288633	0.9435206	0.9266405	0.98409116	0.0	0.9737133	0.8910253	0.94622093	0.9326551	0.94613576	0.86276716	0.9125788	0.9000374	0.8476513	0.80307907	0.93495923	0.9882849	0.9680649	0.96493554	0.95216185	0.945369	0.9664384	0.96485376	0.84794897	0.96648973	0.9284568	0.975397	0.94162005	0.94238496	0.8742914	0.9150993	0.9573602	0.94347566	0.960721	0.98341733	0.93663484	0.9418087	0.94310254	0.9432014	0.93309593	0.95263934	0.9827443	0.95877415	0.9157891	0.9732241	0.9333162	0.92893153	0.8587842	0.9490913	0.9278287	0.99931145	0.9045893	0.9395236	0.9243157	0.98016	0.9257444	0.89488477	0.8597708	0.9595149	0.9606967	0.9543182	0.95213395	0.9755431	0.9399433	0.9952453	0.985352	0.9460238	0.95080256	0.95176184	0.96522534	0.9387254	0.76642644	0.943272	0.9217038	0.96914256	0.8865634	0.9583093	0.94752127	0.90332335	0.9216842	0.9707171	0.95095325	0.9659731	0.9185313	0.92688894	0.9415492	0.941196	0.9325538	0.91874146	0.90317434	0.99150425	0.9637515	0.9129252	0.9703932	0.91791016	0.92648923	0.9998291	0.9282105	0.9326658	0.9691558	0.9244821	0.8362823	0.8814724	0.9565238	0.8913305	0.9346317	0.88011754	0.7576555	0.9630384	0.965945	0.9512727	0.95831263	0.8661662	0.95341605	0.8742414	0.86588454	0.86393076	0.9963746	0.97127557	0.9540175	0.9843872	0.9708687	0.97186476	0.92247325	0.96370417	0.9314416	0.88720185	0.9446199	0.921109	0.986677	0.96106464	0.8113383	0.85725844	0.9605409	0.98857456	0.93717664	0.94776106	0.9434907	0.93750995	0.96319133	0.9506042	0.89711535	0.87976587	0.946217	0.95537657	0.95843637	0.7963776	0.96586746	0.93951136	0.85682076	0.942465	0.9749083	0.8851218	0.87165236	0.9465702	0.9591606	0.9532894	0.9420417	0.9412388	0.90201783	0.94336784	0.8221688	0.94883895	0.9355812	0.9305204	0.95263433	0.9296978	0.9053822	0.96692765	0.92600656	0.9831067	0.9139757	0.95015794
boel/noun	0.99239004	0.94840854	0.9881661	0.94968843	0.97934693	0.95476794	0.9091217	0.9594412	0.91720176	0.9885499	0.9522426	0.94395846	0.9635512	0.93585426	0.92113435	0.9882778	0.9737133	0.0	0.9474751	0.9751072	0.9649625	0.9354188	0.93080485	0.9935394	0.94059205	0.9033332	0.9639656	0.95406085	0.9748838	0.9608158	0.9311831	0.9640783	0.99236846	1.0	0.96015006	0.9221134	0.9362809	0.98310333	0.9527415	0.94609827	0.96144235	0.92500955	0.9475769	0.9284357	0.94896346	0.9519533	0.99765664	0.96247977	0.9317965	0.9725961	0.97684395	0.98349756	0.99029297	0.99406266	0.979359	0.95633036	0.94043493	0.9448455	0.98044175	0.921934	0.9515444	0.9419568	0.9977385	0.9429649	0.90287834	0.9395623	0.97400695	0.9704389	0.9079981	0.9517015	0.9655443	0.94786453	0.9755139	0.95485646	0.95674706	0.9042405	0.98825264	0.9706888	0.9536138	0.9842884	0.96132123	0.9532566	0.9479661	0.96883816	0.9605953	0.9045615	0.9468129	0.9612752	0.92669386	0.9764736	0.9779162	0.952211	0.9569402	0.9217787	0.963864	0.90716916	0.9357944	0.95774275	0.9687416	0.95577145	0.92133754	0.93162566	0.99520636	0.9326997	0.9443725	0.9782465	0.930021	0.96772313	1.0	0.94936025	0.94104815	0.97555155	0.97049373	0.9533713	0.92419463	0.94551265	0.95364475	0.9483168	0.95557046	0.9539269	0.9637619	0.9627993	0.9384588	0.94046265	0.98910254	0.93143845	0.95071375	0.936223	0.92715394	0.91131765	0.9646135	0.9512767	0.99195087	0.9889659	0.98587763	0.92465156	0.9265056	0.96838105	0.9391063	0.9901157	0.9307966	0.99244016	0.96924686	0.93396026	0.97107303	0.98815596	0.99659646	0.92951006	0.9537782	0.96167815	0.9601242	0.9843611	0.9833036	0.9563187	0.9352363	0.9643165	0.9814573	0.959805	0.96503466	0.96449965	0.96939224	0.9545407	0.9309952	0.9360885	0.9471134	0.97400427	0.8921509	0.9628009	0.9565261	0.9603916	0.94863945	0.9644876	0.9071536	0.9367082	0.9391438	0.9609354	0.9446663	0.9923773	0.93898755	0.91114604	0.9579729	0.9521045	0.98137414	0.94315857	0.9756058
boer/noun	0.9762938	0.86733997	0.9566857	0.90930855	0.9450787	0.93014055	0.9192448	0.93740314	0.915589	0.98704106	0.9422801	0.85759056	0.77146953	0.93531823	0.9368011	0.9615049	0.8910253	0.9474751	0.0	0.87791735	0.93130213	0.8880282	0.8809574	0.9424766	0.8915026	0.9051394	0.83689564	0.8961914	0.9699314	0.96128726	0.95935494	0.9814797	0.92956424	0.9408422	0.95101404	0.9067807	0.9084539	0.91468394	0.8991211	0.95460796	0.8037293	0.8533369	0.89675933	0.8375514	0.92386895	0.9495619	0.97307235	0.9213369	0.92853653	0.88407344	0.95518684	0.87295	0.90317464	0.9410044	0.9703132	0.94132376	0.9848225	0.93293476	0.9478423	0.88272494	0.93713117	0.903684	0.99469733	0.9521897	0.9392918	0.9536407	0.9273729	0.8229028	0.91634935	0.88593113	0.9120879	0.9528973	0.8563991	0.84564507	0.94420964	0.92819494	0.9997486	0.9696939	0.9111471	0.9118521	0.8788655	0.8687405	0.907506	0.7612188	0.92427593	0.88382053	0.9382506	0.90919554	0.91969854	0.7595687	0.94320554	0.9393268	0.8949827	0.93825847	0.981175	0.9437392	0.94894445	0.8892628	0.93996024	0.94867676	0.9102336	0.92072964	0.9905031	0.9563885	0.886163	0.9430062	0.899631	0.9110283	0.9960122	0.92196655	0.89148104	0.9430075	0.7792218	0.90686077	0.9125864	0.9342087	0.9212469	0.95649856	0.89930606	0.7814264	0.9516587	0.918651	0.9526679	0.9115836	0.9184458	0.93074864	0.8609444	0.8853074	0.88436633	0.99137837	0.9357201	0.91570145	0.9900988	0.90467775	0.97121316	0.8737246	0.9433444	0.90578014	0.9308125	0.9784594	0.92245424	0.99554217	0.95178896	0.8624229	0.93019176	0.94723123	0.9657474	0.90246356	0.97215813	0.92418295	0.91613173	0.8778386	0.99420726	0.9519509	0.9109741	0.9552626	0.9763755	0.92488146	0.8128801	0.87516236	0.9671825	0.83730817	0.9396981	0.93028444	0.917323	0.8633622	0.9821496	0.94009405	0.9012923	0.7603207	0.9335309	0.9777873	0.9086929	0.8593218	0.9197654	0.9368042	0.9052255	0.97152746	0.8985561	0.9346172	0.9106679	0.91942596	0.98013884	0.8922525	0.9521618
bouw/noun	0.9883162	0.8998378	0.9451842	0.9456654	0.9667065	0.93923545	0.94566846	0.9344332	0.8886915	0.9335495	0.96942246	0.89958286	0.7349378	0.9359616	0.9556713	0.9580087	0.94622093	0.9751072	0.87791735	0.0	0.89708424	0.8954528	0.93857276	0.9892039	0.9493352	0.9279361	0.8786003	0.8874382	0.9667307	0.9342229	0.93057793	0.9554864	0.9632328	0.9365468	0.92385805	0.91664225	0.90621394	0.94469815	0.96481484	0.937796	0.76618063	0.8580817	0.92471343	0.8289739	0.91111636	0.92892355	0.968401	0.89638263	0.95729315	0.85584307	0.936962	0.914842	0.9297178	0.9314767	0.98582006	0.96264744	0.97260875	0.94568026	0.98286915	0.9269618	0.9716319	0.8880345	0.9539054	0.9573502	0.9594636	0.9608717	0.92697245	0.8206785	0.9425924	0.8332229	0.93060946	0.9390582	0.887822	0.8277682	0.9631915	0.89727134	0.9960432	0.9828288	0.8954858	0.8990042	0.8714385	0.88918674	0.8981637	0.9099776	0.9462192	0.94098496	0.95149994	0.93429774	0.93655026	0.7623802	0.982889	0.94292116	0.881014	0.9347081	0.98904294	0.96781564	0.9541386	0.83436596	0.9426079	0.92780715	0.93690246	0.9387847	0.95326686	0.9558927	0.9063185	0.9358171	0.8649932	0.9119352	0.98347706	0.9105704	0.8935012	0.9582065	0.7967914	0.92692304	0.95408946	0.92063755	0.9354208	0.9654977	0.89435345	0.9045261	0.9427929	0.84639686	0.9696828	0.9321214	0.9424	0.9267392	0.9082659	0.92864734	0.92705005	0.9993612	0.88925	0.93632877	0.98312795	0.85006464	0.9950324	0.8599292	0.9889201	0.95074326	0.9620442	0.94501865	0.9357879	0.96731365	0.9504124	0.9150461	0.93501717	0.8825656	0.9927901	0.8480084	0.9714477	0.91318816	0.92376506	0.92600125	0.9760525	0.9402128	0.92659736	0.91973406	0.9647886	0.93215865	0.93165296	0.8991209	0.9593237	0.92877233	0.912969	0.9512597	0.9148319	0.88482064	0.97802025	0.9201229	0.85488224	0.7237663	0.9251228	0.944935	0.8762136	0.75720954	0.94087917	0.9610273	0.85912144	0.97581	0.85668385	0.9550053	0.9071063	0.8841055	0.9910973	0.9091771	0.97713447
bouw_op/verb	0.9744046	0.9161945	0.97342515	0.9201093	0.94180584	0.9073549	0.8934441	0.9119749	0.88988787	0.94865817	0.913136	0.90258604	0.8578675	0.9424694	0.9066893	0.97905695	0.9326551	0.9649625	0.93130213	0.89708424	0.0	0.8704376	0.8909272	0.9481027	0.9389274	0.89931774	0.94034785	0.9119764	0.96808827	0.9371547	0.93200755	0.97529346	0.9542299	0.9924102	0.96057355	0.8906575	0.8826069	0.9245646	0.935799	0.93004924	0.86382544	0.8764148	0.9222411	0.9006026	0.89798796	0.92879903	0.96469754	0.9153794	0.8933252	0.92287236	0.95644796	0.9319739	0.9146938	0.902086	0.9750021	0.9313753	0.9137482	0.9035349	0.95415723	0.872357	0.9230134	0.92086077	0.9878704	0.9604993	0.9396186	0.9193677	0.89826685	0.8948834	0.9153408	0.8722334	0.93365026	0.9369342	0.9228938	0.88385785	0.94191754	0.87798536	0.9727832	0.95893043	0.9375934	0.9575962	0.8768824	0.92862177	0.88988924	0.92431045	0.9274517	0.870963	0.9170263	0.9256944	0.8989958	0.87616014	0.97413784	0.8895908	0.9284975	0.9093495	0.97064805	0.9104276	0.93749464	0.8960501	0.9367394	0.9293543	0.92231953	0.9348631	0.99611306	0.8945526	0.8864466	0.91717935	0.90646887	0.9459805	0.99348104	0.91356844	0.87523973	0.9390207	0.8879039	0.9143307	0.9036728	0.91314346	0.9485555	0.9394872	0.87956184	0.9171754	0.92829174	0.8732023	0.9367552	0.89892125	0.9172522	0.859048	0.8950029	0.92718613	0.8974367	0.9701565	0.9342171	0.92899406	0.9813799	0.902757	0.9801036	0.90531707	0.96228796	0.9391123	0.92002195	0.9754727	0.9027131	0.9876927	0.88854355	0.916388	0.9443971	0.94785297	0.9751007	0.8950549	0.91314656	0.9423205	0.89904785	0.9680356	0.98803717	0.916081	0.9211969	0.9276217	0.9601096	0.9119043	0.91913426	0.95919555	0.97977954	0.9160315	0.90859836	0.96160376	0.9197149	0.8965573	0.94615275	0.9044973	0.88518065	0.84619594	0.9255711	0.96349615	0.8987376	0.8939706	0.9235777	0.9816319	0.89666563	0.98816997	0.87115353	0.8863868	0.8805076	0.9125641	0.9816555	0.9002435	0.9576376
